 

stn    time           gre000z0  prestas0  ure200s0
THU    2024052410          521     952.1      72.8
THU    2024052411          358     952.0      70.8
THU    2024052412          362     952.3      78.7
THU    2024052413          501     952.3      69.2
THU    2024052414          260     952.1      64.7
THU    2024052415          154     952.2      77.0
THU    2024052416          377     952.5      88.1
THU    2024052417          399     951.9      76.2
THU    2024052418           85     952.2      76.3
THU    2024052419           29     952.3      82.8
THU    2024052420            0     952.3      93.9
THU    2024052421            0     953.0      91.9
THU    2024052422            0     953.3      85.2
THU    2024052423            0     953.5      96.6
THU    2024052500            0     953.3      98.7
THU    2024052501            0     952.9      98.6
THU    2024052502            0     952.7      99.3
THU    2024052503            0     952.8      99.3
THU    2024052504            0     952.7      99.3
THU    2024052505           25     952.7      99.3
THU    2024052506          140     952.6      97.3
THU    2024052507          194     952.5      91.6
THU    2024052508          544     952.4      83.6
THU    2024052509          764     952.2      66.6
THU    2024052510          595     952.0      54.3
THU    2024052511          657     951.9      58.7
THU    2024052512          789     951.7      62.2
THU    2024052513          539     951.4      52.3
THU    2024052514          429     951.3      49.4
THU    2024052515          681     951.2      49.6
THU    2024052516          520     951.1      45.7
THU    2024052517          305     951.1      51.5
THU    2024052518          169     951.2      53.7
THU    2024052519           61     951.3      58.1
THU    2024052520            0     951.6      75.5
THU    2024052521            0     952.1      92.2
THU    2024052522            0     952.2      98.1
THU    2024052523            0     952.4      99.2
THU    2024052600            0     952.4      99.2
THU    2024052601            0     952.2      99.2
THU    2024052602            0     952.1      99.2
THU    2024052603            0     952.3      99.2
THU    2024052604            1     952.4      99.3
THU    2024052605           69     952.5      99.3
THU    2024052606          219     952.7      89.3
THU    2024052607          416     952.8      71.0
THU    2024052608          600     952.8      64.4
THU    2024052609          686     952.7      61.9
THU    2024052610          649     952.6      54.3
THU    2024052611          659     952.5      51.1
THU    2024052612          383     952.5      53.1
THU    2024052613          351     952.4      57.2
THU    2024052614          187     952.4      58.7
THU    2024052615          345     952.2      57.7
THU    2024052616          364     951.9      56.9
THU    2024052617          138     952.0      61.2
THU    2024052618           64     952.2      69.0
THU    2024052619            6     952.7      70.6
THU    2024052620            0     953.2      88.7
THU    2024052621            0     953.6      92.3
THU    2024052622            0     953.7      98.8
THU    2024052623            0     953.8      99.1
THU    2024052700            0     953.6      99.3
THU    2024052701            0     953.2      99.1
THU    2024052702            0     953.3      99.3
THU    2024052703            0     953.2      99.3
THU    2024052704            0     952.8      99.3
THU    2024052705           42     953.0      99.3
THU    2024052706          190     953.1      98.3
THU    2024052707          244     953.3      91.0
THU    2024052708          259     953.2      88.1
THU    2024052709          325     952.9      84.7
THU    2024052710           97     952.9      88.0
THU    2024052711          612     952.9      83.7
THU    2024052712          557     952.2      73.8
THU    2024052713          320     951.7      84.4
THU    2024052714          213     951.6      95.3
THU    2024052715           42     952.3      96.3
THU    2024052716           81     952.3      99.2
THU    2024052717           59     952.3      99.0
THU    2024052718           35     952.2      99.2
THU    2024052719            2     952.6      99.2
THU    2024052720            0     953.2      99.3
THU    2024052721            0     954.0      99.1
THU    2024052722            0     954.4      96.6
THU    2024052723            0     954.5      99.2
THU    2024052800            0     954.8      99.2
THU    2024052801            0     955.0      99.3
THU    2024052802            0     955.1      99.3
THU    2024052803            0     955.0      98.9
THU    2024052804            0     955.0      99.3
THU    2024052805           25     955.2      99.3
THU    2024052806           90     955.4      98.9
THU    2024052807          136     955.6      93.5
THU    2024052808          190     955.9      94.4
THU    2024052809          377     956.0      83.3
THU    2024052810          798     955.7      72.7
THU    2024052811          946     955.2      60.6
THU    2024052812         1001     954.8      57.7
THU    2024052813          854     954.4      50.3
THU    2024052814          745     953.9      50.9
THU    2024052815          753     953.4      48.1
THU    2024052816          570     953.2      44.4
THU    2024052817          395     953.0      40.4
THU    2024052818          218     952.9      39.9
THU    2024052819           34     952.9      64.1
THU    2024052820            0     953.0      75.6
THU    2024052821            0     953.5      88.0
THU    2024052822            0     953.6      95.9
THU    2024052823            0     953.4      98.5
THU    2024052900            0     952.8      96.3
THU    2024052901            0     952.4      95.8
THU    2024052902            0     952.1      97.0
THU    2024052903            0     952.1      98.7
THU    2024052904            1     952.2      99.2
THU    2024052905           40     951.6      97.6
THU    2024052906          168     951.5      88.6
THU    2024052907          202     951.7      82.8
THU    2024052908          417     951.3      73.8
THU    2024052909          339     950.8      69.3
THU    2024052910          416     950.6      62.0
THU    2024052911          518     950.2      60.3
THU    2024052912          707     949.6      57.6
THU    2024052913          408     949.4      60.2
THU    2024052914          359     949.1      61.4
THU    2024052915          219     948.8      63.5
THU    2024052916          214     948.5      64.7
THU    2024052917          177     948.0      64.5
THU    2024052918           50     947.7      68.7
THU    2024052919           37     947.3      79.4
THU    2024052920            1     947.0      87.3
THU    2024052921            0     946.8      98.6
THU    2024052922            0     946.2      98.8
THU    2024052923            0     946.0      96.9
THU    2024053000            0     945.7      98.9
THU    2024053001            0     944.9      99.1
THU    2024053002            0     944.7      99.3
THU    2024053003            0     944.6      99.3
THU    2024053004            0     944.4      99.3
THU    2024053005           22     943.9      99.3
THU    2024053006           64     943.4      99.3
THU    2024053007          125     943.1      97.9
THU    2024053008          121     943.1      98.2
THU    2024053009          315     942.8      98.0
THU    2024053010          407     942.5      88.1
THU    2024053011          476     942.1      83.3
THU    2024053012          664     941.5      73.2
THU    2024053013          508     941.2      70.6
THU    2024053014          284     941.2      78.8
THU    2024053015          377     941.4      71.7
THU    2024053016          124     941.5      80.6
THU    2024053017           78     942.0      80.8
THU    2024053018           19     942.4      79.1
THU    2024053019            5     943.0      85.0
THU    2024053020            0     943.7      88.1
THU    2024053021            0     944.4      93.2
THU    2024053022            0     944.6      98.1
THU    2024053023            0     944.8      97.7
THU    2024053100            0     945.1      92.6
THU    2024053101            0     945.1      99.2
THU    2024053102            0     945.1      98.6
THU    2024053103            0     945.0      91.3
THU    2024053104            0     945.0      99.0
THU    2024053105           17     945.3      99.2
THU    2024053106           31     945.3      98.1
THU    2024053107           61     945.7      97.9
THU    2024053108          110     945.9      97.3
THU    2024053109          146     945.9      96.7
THU    2024053110          220     946.1      93.6
THU    2024053111          225     946.3      92.5
THU    2024053112          211     946.7      92.5
THU    2024053113          132     947.1      96.4
THU    2024053114          135     947.4      98.0
THU    2024053115          273     947.5      96.7
THU    2024053116          270     947.4      86.6
THU    2024053117          111     947.5      88.3
THU    2024053118           34     947.7      89.5
THU    2024053119           10     948.0      93.1
THU    2024053120            0     948.5      95.9
THU    2024053121            0     949.1      98.0
THU    2024053122            0     949.1      99.2
THU    2024053123            0     949.3      99.2
THU    2024060100            0     949.3      99.3
THU    2024060101            0     949.3      99.2
THU    2024060102            0     949.2      99.3
THU    2024060103            0     949.1      99.3
THU    2024060104            0     949.2      99.3
THU    2024060105           12     949.6      99.3
THU    2024060106           52     950.0      99.2
THU    2024060107          109     950.4      97.8
THU    2024060108          271     950.7      91.2
THU    2024060109          343     950.6      81.0
THU    2024060110          324     950.8      76.2
THU    2024060111          606     950.7      69.8
THU    2024060112          736     950.6      63.0
THU    2024060113          477     950.7      64.5
THU    2024060114          260     950.8      65.8
THU    2024060115          332     950.9      64.4
THU    2024060116          296     950.9      63.2
THU    2024060117          127     951.0      67.2
THU    2024060118          110     951.2      69.9
THU    2024060119           36     951.7      77.0
THU    2024060120            0     952.2      78.1
THU    2024060121            0     952.7      79.0
THU    2024060122            0     952.7      80.0
THU    2024060123            0     952.6      82.2
THU    2024060200            0     952.6      96.8
THU    2024060201            0     952.5      99.2
THU    2024060202            0     952.5      99.2
THU    2024060203            0     952.3      99.3
THU    2024060204            0     952.3      99.3
THU    2024060205           13     952.6      99.3
THU    2024060206           52     952.9      99.3
THU    2024060207           65     953.1      99.2
THU    2024060208          158     953.2      99.1
THU    2024060209          386     953.2      94.2
THU    2024060210          473     953.1      81.6
THU    2024060211          462     952.8      73.3
THU    2024060212          321     952.8      72.8
THU    2024060213          268     952.4      71.4
THU    2024060214          155     952.3      81.2
THU    2024060215          141     952.3      78.8
THU    2024060216           98     952.2      79.9
THU    2024060217           65     951.8      85.8
THU    2024060218           17     951.9      88.7
THU    2024060219            3     952.1      94.7
THU    2024060220            0     952.2      96.5
THU    2024060221            0     952.5      99.2
THU    2024060222            0     952.5      99.3
THU    2024060223            0     952.4      99.3
THU    2024060300            0     952.1      99.3
THU    2024060301            0     951.8      99.3
THU    2024060302            0     951.5      99.3
THU    2024060303            0     951.1      99.3
THU    2024060304            0     951.1      99.3
THU    2024060305            8     951.1      99.3
THU    2024060306           29     951.3      99.3
THU    2024060307           63     951.5      99.3
THU    2024060308           90     951.7      99.3
THU    2024060309           98     951.7      99.3
THU    2024060310          126     952.0      99.3
THU    2024060311          184     952.2      97.6
THU    2024060312          252     952.2      94.7
THU    2024060313          353     952.0      89.6
THU    2024060314          600     951.7      79.6
THU    2024060315          243     951.6      83.7
THU    2024060316          248     951.3      88.5
THU    2024060317          272     951.0      75.4
THU    2024060318           74     951.1      76.8
THU    2024060319           16     951.2      80.5
THU    2024060320            0     951.4      85.2
THU    2024060321            0     951.6      87.3
THU    2024060322            0     951.7      90.2
THU    2024060323            0     951.5      94.6
THU    2024060400            0     951.3      95.1
THU    2024060401            0     950.9      98.0
THU    2024060402            0     950.7      99.3
THU    2024060403            0     950.3      99.3
THU    2024060404            2     950.1      99.3
THU    2024060405           24     950.0      97.9
THU    2024060406          102     950.0      95.5
THU    2024060407          431     949.8      87.1
THU    2024060408          561     949.7      76.8
THU    2024060409          771     949.5      69.9
THU    2024060410          570     949.2      67.4
THU    2024060411          545     949.0      63.7
THU    2024060412          537     948.7      60.6
THU    2024060413          713     948.3      58.2
THU    2024060414          693     947.9      56.8
THU    2024060415          653     947.7      55.0
THU    2024060416          617     947.4      55.3
THU    2024060417          266     947.2      58.5
THU    2024060418          122     947.1      64.9
THU    2024060419           43     947.1      73.0
THU    2024060420            2     947.5      86.0
THU    2024060421            0     948.2      92.3
THU    2024060422            0     948.6      97.7
THU    2024060423            0     948.9      99.3
THU    2024060500            0     949.3      99.3
THU    2024060501            0     949.5      99.3
THU    2024060502            0     949.7      99.3
THU    2024060503            0     949.7      99.3
THU    2024060504            3     949.6      99.3
THU    2024060505           94     949.7      99.3
THU    2024060506          218     949.9      92.0
THU    2024060507          206     950.0      88.1
THU    2024060508          439     950.2      78.7
THU    2024060509          740     949.9      59.8
THU    2024060510          860     949.9      54.2
THU    2024060511          584     949.6      53.6
THU    2024060512          481     949.3      55.3
THU    2024060513          337     948.9      55.0
THU    2024060514          399     948.7      53.5
THU    2024060515          282     948.4      51.2
THU    2024060516          437     948.1      50.1
THU    2024060517          423     948.0      47.8
THU    2024060518          255     948.3      44.3
THU    2024060519           61     949.0      40.4
THU    2024060520            1     949.7      42.0
THU    2024060521            0     950.6      59.2
THU    2024060522            0     951.2      79.4
THU    2024060523            0     951.3      86.7
THU    2024060600            0     951.3      95.2
THU    2024060601            0     951.2      97.3
THU    2024060602            0     951.0      99.2
THU    2024060603            0     950.9      99.2
THU    2024060604            2     951.1      99.2
THU    2024060605           72     951.4      99.1
THU    2024060606          233     951.8      85.1
THU    2024060607          427     952.0      69.4
THU    2024060608          589     951.9      64.8
THU    2024060609          739     951.6      58.8
THU    2024060610          870     951.3      54.6
THU    2024060611          864     951.0      48.9
THU    2024060612          684     950.7      44.7
THU    2024060613          606     950.6      43.3
THU    2024060614          238     950.7      43.4
THU    2024060615           99     950.8      39.6
THU    2024060616           37     952.2      47.8
THU    2024060617           38     952.7      53.4
THU    2024060618           11     953.4      61.6
THU    2024060619            5     953.1      75.8
THU    2024060620            0     953.1      84.3
THU    2024060621            0     953.5      85.6
THU    2024060622            0     952.8      85.7
THU    2024060623            0     953.4      91.3
THU    2024060700            0     953.2      96.3
THU    2024060701            0     952.9      99.2
THU    2024060702            0     952.9      99.2
THU    2024060703            0     952.7      99.3
THU    2024060704            2     952.7      99.3
THU    2024060705           72     952.9      99.3
THU    2024060706          174     953.1      98.4
THU    2024060707          278     953.5      92.0
THU    2024060708          429     953.6      84.1
THU    2024060709          515     953.4      73.2
THU    2024060710          774     953.4      65.9
THU    2024060711          779     953.3      61.8
THU    2024060712          704     953.0      55.8
THU    2024060713          789     952.3      53.1
THU    2024060714          485     951.8      52.2
THU    2024060715          515     951.4      51.1
THU    2024060716          416     951.1      51.7
THU    2024060717          248     951.0      55.1
THU    2024060718           70     951.0      63.9
THU    2024060719           14     951.2      77.5
THU    2024060720            1     951.8      87.3
THU    2024060721            0     952.6      98.8
THU    2024060722            0     952.8      99.3
THU    2024060723            0     952.7      99.4
THU    2024060800            0     952.3      99.3
THU    2024060801            0     951.5      99.3
THU    2024060802            0     951.1      99.4
THU    2024060803            0     950.8      99.4
THU    2024060804            3     950.5      99.4
THU    2024060805           76     950.2      99.4
THU    2024060806          215     949.8      99.4
THU    2024060807          293     949.7      93.7
THU    2024060808          478     949.3      85.8
THU    2024060809          474     948.8      76.6
THU    2024060810          554     948.6      71.6
THU    2024060811          471     947.9      63.8
THU    2024060812          169     948.0      74.1
THU    2024060813          175     947.6      79.7
THU    2024060814          360     947.2      72.2
THU    2024060815          484     946.5      70.1
THU    2024060816          582     946.1      63.5
THU    2024060817          265     945.7      64.5
THU    2024060818           43     945.7      70.0
THU    2024060819            8     945.8      75.9
THU    2024060820            0     946.0      90.7
THU    2024060821            0     946.6      87.4
THU    2024060822            0     946.9      87.9
THU    2024060823            0     947.4      95.1
THU    2024060900            0     946.8      98.8
THU    2024060901            0     946.1      99.3
THU    2024060902            0     945.6      99.3
THU    2024060903            0     944.8      99.3
THU    2024060904            1     944.4      99.3
THU    2024060905           39     943.9      99.3
THU    2024060906          109     943.4      99.3
THU    2024060907          220     943.3      99.3
THU    2024060908          297     942.8      95.8
THU    2024060909          557     942.4      83.9
THU    2024060910          376     942.0      82.8
THU    2024060911          550     942.0      80.8
THU    2024060912          751     942.0      74.5
THU    2024060913          729     941.5      65.6
THU    2024060914          107     941.0      70.3
THU    2024060915           14     941.2      98.4
THU    2024060916          218     941.0      96.7
THU    2024060917          226     940.7      84.6
THU    2024060918           12     941.5      89.2
THU    2024060919            0     941.9      97.7
THU    2024060920            0     941.7      97.7
THU    2024060921            0     942.3      99.3
THU    2024060922            0     942.8      99.3
THU    2024060923            0     942.5      99.3
THU    2024061000            0     942.1      99.3
THU    2024061001            0     942.1      99.3
THU    2024061002            0     942.8      99.3
THU    2024061003            0     943.4      99.3
THU    2024061004            0     943.8      99.2
THU    2024061005            3     944.3      99.3
THU    2024061006           29     944.8      99.3
THU    2024061007           80     945.3      99.0
THU    2024061008          227     945.6      91.6
THU    2024061009          479     945.6      82.4
THU    2024061010          443     945.4      73.7
THU    2024061011          159     945.5      69.6
THU    2024061012          468     945.6      65.0
THU    2024061013          504     945.2      60.5
THU    2024061014          663     944.7      61.2
THU    2024061015          731     944.3      57.3
THU    2024061016          562     944.1      49.9
THU    2024061017          497     944.0      53.8
THU    2024061018          223     944.3      53.5
THU    2024061019           25     945.1      53.2
THU    2024061020            1     945.7      66.5
THU    2024061021            0     946.1      55.7
THU    2024061022            0     946.3      70.8
THU    2024061023            0     946.5      74.5
THU    2024061100            0     946.7      67.1
THU    2024061101            0     946.8      73.5
THU    2024061102            0     946.8      84.7
THU    2024061103            0     946.7      81.9
THU    2024061104            0     947.1      80.0
THU    2024061105            6     947.5      93.3
THU    2024061106           22     947.7      92.6
THU    2024061107           61     948.3      97.1
THU    2024061108           71     948.6      98.7
THU    2024061109           98     948.8      96.2
THU    2024061110          138     949.1      89.3
THU    2024061111          171     949.2      84.1
THU    2024061112          133     949.3      82.4
THU    2024061113          143     949.2      81.4
THU    2024061114          103     949.4      80.9
THU    2024061115           34     949.7      88.6
THU    2024061116           57     949.9      98.2
THU    2024061117           50     950.3      99.0
THU    2024061118           31     950.6      99.2
THU    2024061119            4     951.0      97.4
THU    2024061120            0     951.8      97.2
THU    2024061121            0     952.4      99.0
THU    2024061122            0     952.4      99.2
THU    2024061123            0     952.3      99.2
THU    2024061200            0     952.2      99.2
THU    2024061201            0     951.9      99.3
THU    2024061202            0     951.6      99.3
THU    2024061203            0     951.5      99.3
THU    2024061204            4     951.4      99.3
THU    2024061205          110     951.5      99.3
THU    2024061206          227     951.4      93.4
THU    2024061207          454     951.6      85.7
THU    2024061208          624     951.6      72.8
THU    2024061209          801     951.4      62.9
THU    2024061210          795     951.2      60.4
THU    2024061211          656     950.9      55.5
THU    2024061212          610     950.7      51.7
THU    2024061213          569     950.4      48.7
THU    2024061214          409     950.1      47.0
THU    2024061215          321     950.0      47.6
THU    2024061216          296     949.7      46.5
THU    2024061217          154     949.5      50.0
THU    2024061218           28     950.0      66.2
THU    2024061219            3     950.4      81.5
THU    2024061220            0     951.1      91.2
THU    2024061221            0     951.9      98.6
THU    2024061222            0     952.2      99.3
THU    2024061223            0     952.2      98.9
THU    2024061300            0     952.1      99.3
THU    2024061301            0     952.0      99.3
THU    2024061302            0     951.9      99.3
THU    2024061303            0     951.8      99.3
THU    2024061304            2     952.1      99.3
THU    2024061305           44     952.2      99.3
THU    2024061306          162     952.4      96.9
THU    2024061307          424     952.4      87.0
THU    2024061308          615     952.4      69.7
THU    2024061309          794     952.4      61.8
THU    2024061310          832     952.1      53.9
THU    2024061311          962     951.8      48.3
THU    2024061312          969     951.3      45.5
THU    2024061313          986     951.0      43.7
THU    2024061314          892     950.7      43.4
THU    2024061315          756     950.1      42.5
THU    2024061316          586     949.7      42.5
THU    2024061317          380     949.7      44.3
THU    2024061318          203     949.7      45.5
THU    2024061319           51     949.6      60.3
THU    2024061320            2     949.6      72.2
THU    2024061321            0     949.8      90.4
THU    2024061322            0     949.7      93.6
THU    2024061323            0     949.7      93.6
THU    2024061400            0     949.7      97.9
THU    2024061401            0     949.4      96.7
THU    2024061402            0     948.6      95.2
THU    2024061403            0     948.3      95.0
THU    2024061404            0     948.2      96.3
THU    2024061405           11     948.3      97.9
THU    2024061406           30     948.6      95.9
THU    2024061407           62     949.0      95.9
THU    2024061408          114     949.4      93.6
THU    2024061409          218     949.9      90.7
THU    2024061410          258     949.8      83.3
THU    2024061411          436     949.3      79.5
THU    2024061412          426     948.8      73.3
THU    2024061413          410     948.4      73.3
THU    2024061414          433     948.3      72.4
THU    2024061415          200     948.2      70.4
THU    2024061416          205     947.6      76.7
THU    2024061417          204     946.9      78.2
THU    2024061418          106     946.3      77.7
THU    2024061419           70     945.9      75.8
THU    2024061420            1     945.8      82.5
THU    2024061421            0     945.7      96.3
THU    2024061422            0     944.8      97.8
THU    2024061423            0     943.8      99.2
THU    2024061500            0     943.7      98.0
THU    2024061501            0     943.5      99.2
THU    2024061502            0     943.1      98.3
THU    2024061503            0     944.3      99.3
THU    2024061504            0     945.4      99.2
THU    2024061505            4     946.5      99.3
THU    2024061506           21     946.9      99.3
THU    2024061507           86     947.3      99.2
THU    2024061508          274     947.0      93.9
THU    2024061509          478     946.7      76.3
THU    2024061510          672     946.8      64.6
THU    2024061511          624     946.6      62.3
THU    2024061512          533     946.2      60.4
THU    2024061513          525     946.1      60.2
THU    2024061514          312     945.9      59.9
THU    2024061515          247     945.8      60.8
THU    2024061516          296     945.6      59.4
THU    2024061517          209     945.6      60.4
THU    2024061518          189     945.9      62.5
THU    2024061519           81     946.0      61.3
THU    2024061520            2     946.5      62.8
THU    2024061521            0     947.2      80.8
THU    2024061522            0     947.5      90.2
THU    2024061523            0     947.6      98.3
THU    2024061600            0     947.4      99.2
THU    2024061601            0     947.3      99.3
THU    2024061602            0     947.3      99.3
THU    2024061603            0     947.4      99.2
THU    2024061604            3     947.3      99.3
THU    2024061605           72     947.5      99.2
THU    2024061606          156     947.5      95.5
THU    2024061607          316     947.3      79.2
THU    2024061608          585     947.0      69.1
THU    2024061609          706     946.8      64.4
THU    2024061610          908     946.7      60.2
THU    2024061611          511     946.2      59.7
THU    2024061612          662     946.0      57.7
THU    2024061613          813     945.8      54.4
THU    2024061614          633     945.6      47.9
THU    2024061615          625     945.6      46.2
THU    2024061616          400     945.6      46.8
THU    2024061617          299     945.7      48.3
THU    2024061618          142     945.9      53.6
THU    2024061619           92     946.3      59.8
THU    2024061620            4     946.6      73.1
THU    2024061621            0     947.6      86.3
THU    2024061622            0     948.2      92.9
THU    2024061623            0     948.4      95.7
THU    2024061700            0     948.5      97.6
THU    2024061701            0     948.5      96.9
THU    2024061702            0     948.6      96.2
THU    2024061703            0     948.8      95.3
THU    2024061704            2     949.0      97.5
THU    2024061705           28     949.0      96.7
THU    2024061706           75     949.3      93.8
THU    2024061707          338     949.7      81.4
THU    2024061708          569     949.5      67.2
THU    2024061709          481     949.3      62.9
THU    2024061710          315     949.5      61.2
THU    2024061711          524     949.8      59.6
THU    2024061712          908     949.8      55.1
THU    2024061713          918     949.5      51.3
THU    2024061714          824     949.1      50.9
THU    2024061715          687     948.8      51.5
THU    2024061716          509     948.8      53.7
THU    2024061717          448     949.0      56.1
THU    2024061718          223     949.0      59.6
THU    2024061719           65     949.2      70.1
THU    2024061720            3     949.5      72.5
THU    2024061721            0     950.0      89.6
THU    2024061722            0     950.4      91.3
THU    2024061723            0     950.5      93.8
THU    2024061800            0     950.7      98.4
THU    2024061801            0     950.4      99.3
THU    2024061802            0     950.1      99.3
THU    2024061803            0     950.0      99.3
THU    2024061804            4     950.3      99.3
THU    2024061805           85     950.3      99.3
THU    2024061806          221     950.1      97.1
THU    2024061807          376     949.9      80.8
THU    2024061808          536     949.7      66.8
THU    2024061809          530     949.4      62.4
THU    2024061810          681     949.2      57.0
THU    2024061811          921     949.0      51.0
THU    2024061812          838     949.0      54.8
THU    2024061813          807     948.9      54.6
THU    2024061814          692     948.5      51.4
THU    2024061815          671     948.1      47.7
THU    2024061816          562     947.7      45.6
THU    2024061817          339     947.2      40.9
THU    2024061818          157     947.1      44.2
THU    2024061819           34     947.3      71.3
THU    2024061820            2     947.5      82.9
THU    2024061821            0     947.8      91.5
THU    2024061822            0     948.0      93.3
THU    2024061823            0     948.3      97.3
THU    2024061900            0     948.7      98.1
THU    2024061901            0     948.7      99.2
THU    2024061902            0     948.3      99.2
THU    2024061903            0     948.1      99.2
THU    2024061904            3     948.2      99.2
THU    2024061905           71     948.1      99.2
THU    2024061906          224     948.2      83.6
THU    2024061907          397     948.4      68.2
THU    2024061908          569     948.4      60.2
THU    2024061909          720     948.3      55.0
THU    2024061910          836     948.6      47.5
THU    2024061911          904     948.8      48.1
THU    2024061912          950     949.0      48.4
THU    2024061913          908     948.9      44.7
THU    2024061914          819     948.8      41.7
THU    2024061915          566     948.9      42.6
THU    2024061916          282     949.0      47.1
THU    2024061917          193     949.5      52.3
THU    2024061918          187     950.4      65.3
THU    2024061919           54     950.9      66.6
THU    2024061920            3     950.9      71.4
THU    2024061921            0     951.0      78.8
THU    2024061922            0     951.1      83.7
THU    2024061923            0     951.6      90.6
THU    2024062000            0     952.0      94.3
THU    2024062001            0     951.9      92.7
THU    2024062002            0     951.9      94.3
THU    2024062003            0     951.5      96.9
THU    2024062004            1     951.8      98.9
THU    2024062005           20     952.1      99.2
THU    2024062006           33     952.4      98.4
THU    2024062007           91     952.6      92.7
THU    2024062008          114     952.7      84.7
THU    2024062009          222     952.3      78.2
THU    2024062010          215     953.6      77.4
THU    2024062011          430     954.0      67.4
THU    2024062012          339     954.2      65.8
THU    2024062013          481     953.3      63.4
THU    2024062014          210     952.6      65.5
THU    2024062015          196     951.9      64.0
THU    2024062016          333     950.6      61.2
THU    2024062017          162     951.6      66.9
THU    2024062018           35     953.5      76.7
THU    2024062019           29     953.5      89.3
THU    2024062020            3     952.4      97.5
THU    2024062021            0     952.1      99.3
THU    2024062022            0     951.2      99.3
THU    2024062023            0     951.0      99.3
THU    2024062100            0     950.4      99.3
THU    2024062101            0     949.8      99.3
THU    2024062102            0     949.9      99.3
THU    2024062103            0     950.0      99.3
THU    2024062104            0     951.4      99.3
THU    2024062105           14     951.5      99.3
THU    2024062106           12     951.6      99.3
THU    2024062107           77     951.1      99.3
THU    2024062108           63     950.5      97.8
THU    2024062109          158     949.6      94.8
THU    2024062110          411     950.0      87.8
THU    2024062111          721     950.1      73.5
THU    2024062112          158     950.4      77.1
THU    2024062113          321     950.5      92.1
THU    2024062114          172     950.4      75.1
THU    2024062115           57     950.8      91.3
THU    2024062116           32     950.9      98.8
THU    2024062117           15     950.9      98.8
THU    2024062118           45     950.7      97.8
THU    2024062119           19     950.9      96.9
THU    2024062120            4     951.2      97.0
THU    2024062121            0     951.9      98.8
THU    2024062122            0     952.6      99.2
THU    2024062123            0     952.9      96.1
THU    2024062200            0     952.9      97.3
THU    2024062201            0     952.8      98.2
THU    2024062202            0     952.5      99.2
THU    2024062203            0     952.1      99.3
THU    2024062204            1     951.8      99.3
THU    2024062205           44     951.5      99.2
THU    2024062206           72     951.4      96.6
THU    2024062207          156     951.3      94.7
THU    2024062208          193     951.2      91.4
THU    2024062209          258     950.8      90.8
THU    2024062210          230     950.7      91.4
THU    2024062211          138     950.9      97.9
THU    2024062212          118     951.1      99.1
THU    2024062213           26     951.9      99.2
THU    2024062214           45     952.4      99.0
THU    2024062215          139     952.3      97.3
THU    2024062216          271     951.6      90.1
THU    2024062217          222     951.4      86.7
THU    2024062218          235     950.9      78.5
THU    2024062219           75     950.8      79.2
THU    2024062220            2     951.0      98.9
THU    2024062221            0     951.6      99.3
THU    2024062222            0     952.0      99.3
THU    2024062223            0     952.0      99.3
THU    2024062300            0     951.9      99.3
THU    2024062301            0     951.8      99.3
THU    2024062302            0     951.7      99.3
THU    2024062303            0     951.5      99.3
THU    2024062304            0     951.4      99.3
THU    2024062305            2     951.7      99.3
THU    2024062306           33     952.0      99.3
THU    2024062307          203     952.0      99.1
THU    2024062308          242     951.9      91.2
THU    2024062309          188     951.6      86.8
THU    2024062310          367     951.5      77.6
THU    2024062311          108     951.5      76.7
THU    2024062312          210     951.5      72.4
THU    2024062313          117     951.7      75.0
THU    2024062314          109     951.9      75.5
THU    2024062315           92     951.8      73.0
THU    2024062316           77     951.7      79.4
THU    2024062317          134     951.8      78.8
THU    2024062318           70     952.1      78.6
THU    2024062319           21     952.3      82.1
THU    2024062320            0     952.6      89.5
THU    2024062321            0     952.7      97.8
THU    2024062322            0     952.5      99.2
THU    2024062323            0     952.2      99.3
THU    2024062400            0     952.0      99.3
THU    2024062401            0     951.7      99.3
THU    2024062402            0     951.3      99.3
THU    2024062403            0     951.1      99.3
THU    2024062404            2     950.9      99.3
THU    2024062405           69     950.9      99.3
THU    2024062406          228     950.9      95.0
THU    2024062407          416     950.8      82.1
THU    2024062408          590     950.7      72.9
THU    2024062409          757     950.5      67.1
THU    2024062410          798     950.4      63.4
THU    2024062411          641     950.3      61.4
THU    2024062412          757     949.9      62.0
THU    2024062413          472     949.5      61.9
THU    2024062414          469     949.1      58.8
THU    2024062415          504     948.6      56.0
THU    2024062416          525     948.3      53.5
THU    2024062417          440     948.0      51.9
THU    2024062418          171     948.1      53.9
THU    2024062419           44     948.2      65.2
THU    2024062420            3     948.3      80.0
THU    2024062421            0     948.4      94.8
THU    2024062422            0     948.4      91.8
THU    2024062423            0     948.3      99.2
THU    2024062500            0     948.1      99.3
THU    2024062501            0     947.8      99.3
THU    2024062502            0     947.5      99.3
THU    2024062503            0     947.3      99.3
THU    2024062504            3     947.4      99.3
THU    2024062505           71     947.6      99.3
THU    2024062506          222     947.6      96.0
THU    2024062507          398     947.6      84.1
THU    2024062508          567     947.4      76.1
THU    2024062509          713     946.9      68.3
THU    2024062510          827     946.6      65.2
THU    2024062511          919     946.4      62.2
THU    2024062512          951     946.2      58.1
THU    2024062513          631     945.7      55.9
THU    2024062514          732     945.4      52.4
THU    2024062515          185     945.0      63.4
THU    2024062516           43     945.1      81.0
THU    2024062517           56     946.2      88.8
