 

stn    time           rre150z0
THU    202408160110        0.0
THU    202408160120        0.0
THU    202408160130        0.0
THU    202408160140        0.0
THU    202408160150        0.0
THU    202408160200        0.0
THU    202408160210        0.0
THU    202408160220        0.0
THU    202408160230        0.0
THU    202408160240        0.0
THU    202408160250        0.0
THU    202408160300        0.0
THU    202408160310        0.0
THU    202408160320        0.0
THU    202408160330        0.0
THU    202408160340        0.0
THU    202408160350        0.0
THU    202408160400        0.0
THU    202408160410        0.0
THU    202408160420        0.0
THU    202408160430        0.0
THU    202408160440        0.0
THU    202408160450        0.0
THU    202408160500        0.0
THU    202408160510        0.0
THU    202408160520        0.0
THU    202408160530        0.0
THU    202408160540        0.0
THU    202408160550        0.0
THU    202408160600        0.0
THU    202408160610        0.0
THU    202408160620        0.0
THU    202408160630        0.0
THU    202408160640        0.0
THU    202408160650        0.0
THU    202408160700        0.0
THU    202408160710        0.0
THU    202408160720        0.0
THU    202408160730        0.0
THU    202408160740        0.0
THU    202408160750        0.0
THU    202408160800        0.0
THU    202408160810        0.0
THU    202408160820        0.0
THU    202408160830        0.0
THU    202408160840        0.0
THU    202408160850        0.0
THU    202408160900        0.0
THU    202408160910        0.0
THU    202408160920        0.0
THU    202408160930        0.0
THU    202408160940        0.0
THU    202408160950        0.0
THU    202408161000        0.0
THU    202408161010        0.0
THU    202408161020        0.0
THU    202408161030        0.0
THU    202408161040        0.0
THU    202408161050        0.0
THU    202408161100        0.0
THU    202408161110        0.0
THU    202408161120        0.0
THU    202408161130        0.0
THU    202408161140        0.0
THU    202408161150        0.0
THU    202408161200        0.0
THU    202408161210        0.0
THU    202408161220        0.0
THU    202408161230        0.0
THU    202408161240        0.0
THU    202408161250        0.0
THU    202408161300        0.0
THU    202408161310        0.0
THU    202408161320        0.0
THU    202408161330        0.0
THU    202408161340        0.0
THU    202408161350        0.0
THU    202408161400        0.0
THU    202408161410        0.0
THU    202408161420        0.0
THU    202408161430        0.0
THU    202408161440        0.0
THU    202408161450        0.0
THU    202408161500        0.0
THU    202408161510        0.0
THU    202408161520        0.0
THU    202408161530        0.0
THU    202408161540        0.0
THU    202408161550        0.0
THU    202408161600        0.0
THU    202408161610        0.0
THU    202408161620        0.0
THU    202408161630        0.0
THU    202408161640        0.0
THU    202408161650        0.0
THU    202408161700        0.0
THU    202408161710        0.0
THU    202408161720        0.0
THU    202408161730        0.0
THU    202408161740        0.0
THU    202408161750        0.0
THU    202408161800        0.0
THU    202408161810        0.0
THU    202408161820        0.0
THU    202408161830        3.7
THU    202408161840       16.1
THU    202408161850        9.8
THU    202408161900        0.5
THU    202408161910        0.0
THU    202408161920        0.0
THU    202408161930        0.0
THU    202408161940        0.0
THU    202408161950        0.0
THU    202408162000        0.0
THU    202408162010        0.0
THU    202408162020        0.0
THU    202408162030        0.0
THU    202408162040        0.0
THU    202408162050        0.2
THU    202408162100        0.1
THU    202408162110        0.7
THU    202408162120        0.8
THU    202408162130        0.9
THU    202408162140        1.1
THU    202408162150        0.5
THU    202408162200        0.5
THU    202408162210        0.5
THU    202408162220        0.5
THU    202408162230        0.5
THU    202408162240        0.3
THU    202408162250        0.6
THU    202408162300        0.1
THU    202408162310        0.1
THU    202408162320        0.2
THU    202408162330        0.4
THU    202408162340        0.9
THU    202408162350        0.6
THU    202408170000        0.4
THU    202408170010        0.2
THU    202408170020        0.1
THU    202408170030        0.1
THU    202408170040        0.0
THU    202408170050        0.0
THU    202408170100        0.0
THU    202408170110        0.0
THU    202408170120        0.0
THU    202408170130        0.0
THU    202408170140        0.0
THU    202408170150        0.0
THU    202408170200        0.0
THU    202408170210        0.0
THU    202408170220        0.0
THU    202408170230        0.0
THU    202408170240        0.0
THU    202408170250        0.0
THU    202408170300        0.0
THU    202408170310        0.0
THU    202408170320        0.0
THU    202408170330        0.0
THU    202408170340        0.0
THU    202408170350        0.0
THU    202408170400        0.0
THU    202408170410        0.0
THU    202408170420        0.0
THU    202408170430        0.0
THU    202408170440        0.0
THU    202408170450        0.6
THU    202408170500        1.4
THU    202408170510        0.7
THU    202408170520        0.2
THU    202408170530        0.0
THU    202408170540        0.0
THU    202408170550        0.1
THU    202408170600        0.2
THU    202408170610        0.1
THU    202408170620        0.0
THU    202408170630        0.0
THU    202408170640        0.1
THU    202408170650        0.0
THU    202408170700        0.0
THU    202408170710        0.0
THU    202408170720        0.0
THU    202408170730        0.0
THU    202408170740        0.0
THU    202408170750        0.0
THU    202408170800        0.0
THU    202408170810        0.0
THU    202408170820        0.0
THU    202408170830        0.0
THU    202408170840        0.0
THU    202408170850        0.0
THU    202408170900        0.0
THU    202408170910        0.0
THU    202408170920        0.0
THU    202408170930        0.0
THU    202408170940        0.0
THU    202408170950        0.0
THU    202408171000        0.0
THU    202408171010        0.0
THU    202408171020        0.0
THU    202408171030        0.0
THU    202408171040        0.0
THU    202408171050        0.0
THU    202408171100        0.0
THU    202408171110        0.0
THU    202408171120        0.0
THU    202408171130        0.0
THU    202408171140        0.0
THU    202408171150        0.0
THU    202408171200        0.0
THU    202408171210        0.0
THU    202408171220        0.0
THU    202408171230        0.0
THU    202408171240        0.0
THU    202408171250        0.0
THU    202408171300        0.0
THU    202408171310        0.2
THU    202408171320        0.0
THU    202408171330        0.0
THU    202408171340        0.0
THU    202408171350        0.0
THU    202408171400        0.0
THU    202408171410        0.0
THU    202408171420        0.0
THU    202408171430        0.0
THU    202408171440        0.0
THU    202408171450        0.0
THU    202408171500        0.0
THU    202408171510        0.0
THU    202408171520        0.0
THU    202408171530        0.0
THU    202408171540        0.0
THU    202408171550        0.1
THU    202408171600        0.0
THU    202408171610        0.0
THU    202408171620        0.0
THU    202408171630        0.3
THU    202408171640        0.0
THU    202408171650        0.7
THU    202408171700        0.3
THU    202408171710        0.0
THU    202408171720        0.2
THU    202408171730        0.0
THU    202408171740        0.0
THU    202408171750        0.0
THU    202408171800        0.0
THU    202408171810        0.0
THU    202408171820        0.0
THU    202408171830        0.0
THU    202408171840        0.0
THU    202408171850        0.0
THU    202408171900        0.0
THU    202408171910        0.0
THU    202408171920        0.0
THU    202408171930        0.0
THU    202408171940        0.0
THU    202408171950        0.0
THU    202408172000        0.0
THU    202408172010        0.0
THU    202408172020        0.0
THU    202408172030        0.0
THU    202408172040        0.0
THU    202408172050        0.0
THU    202408172100        0.0
THU    202408172110        0.0
THU    202408172120        0.0
THU    202408172130        0.0
THU    202408172140        0.0
THU    202408172150        0.0
THU    202408172200        0.0
THU    202408172210        0.0
THU    202408172220        0.0
THU    202408172230        0.2
THU    202408172240        0.7
THU    202408172250        0.3
THU    202408172300        0.2
THU    202408172310        0.2
THU    202408172320        0.2
THU    202408172330        0.3
THU    202408172340        0.1
THU    202408172350        0.3
THU    202408180000        0.2
THU    202408180010        0.2
THU    202408180020        0.3
THU    202408180030        0.2
THU    202408180040        0.3
THU    202408180050        0.4
THU    202408180100        0.2
THU    202408180110        0.2
THU    202408180120        0.2
THU    202408180130        0.2
THU    202408180140        0.3
THU    202408180150        0.2
THU    202408180200        0.2
THU    202408180210        0.4
THU    202408180220        0.6
THU    202408180230        0.3
THU    202408180240        0.3
THU    202408180250        0.3
THU    202408180300        0.1
THU    202408180310        0.1
THU    202408180320        0.2
THU    202408180330        0.3
THU    202408180340        0.2
THU    202408180350        0.4
THU    202408180400        0.4
THU    202408180410        0.6
THU    202408180420        0.1
THU    202408180430        0.1
THU    202408180440        0.0
THU    202408180450        0.0
THU    202408180500        0.0
THU    202408180510        0.0
THU    202408180520        0.0
THU    202408180530        0.0
THU    202408180540        0.0
THU    202408180550        0.0
THU    202408180600        0.0
THU    202408180610        0.0
THU    202408180620        0.0
THU    202408180630        0.0
THU    202408180640        0.0
THU    202408180650        0.4
THU    202408180700        0.0
THU    202408180710        0.0
THU    202408180720        0.0
THU    202408180730        0.3
THU    202408180740        0.0
THU    202408180750        0.0
THU    202408180800        0.0
THU    202408180810        0.0
THU    202408180820        0.0
THU    202408180830        0.0
THU    202408180840        0.0
THU    202408180850        0.0
THU    202408180900        0.0
THU    202408180910        0.0
THU    202408180920        0.0
THU    202408180930        0.0
THU    202408180940        0.0
THU    202408180950        0.2
THU    202408181000        0.0
THU    202408181010        0.0
THU    202408181020        1.1
THU    202408181030        1.1
THU    202408181040        0.6
THU    202408181050        0.4
THU    202408181100        0.0
THU    202408181110        0.0
THU    202408181120        0.0
THU    202408181130        0.0
THU    202408181140        0.0
THU    202408181150        0.0
THU    202408181200        0.0
THU    202408181210        0.0
THU    202408181220        0.0
THU    202408181230        0.0
THU    202408181240        0.0
THU    202408181250        0.0
THU    202408181300        0.0
THU    202408181310        0.0
THU    202408181320        0.0
THU    202408181330        0.0
THU    202408181340        0.0
THU    202408181350        0.0
THU    202408181400        0.0
THU    202408181410        0.0
THU    202408181420        0.0
THU    202408181430        0.0
THU    202408181440        0.0
THU    202408181450        0.0
THU    202408181500        0.0
THU    202408181510        0.0
THU    202408181520        0.3
THU    202408181530        0.3
THU    202408181540        0.6
THU    202408181550        0.1
THU    202408181600        0.0
THU    202408181610        0.0
THU    202408181620        0.0
THU    202408181630        0.0
THU    202408181640        0.0
THU    202408181650        0.0
THU    202408181700        0.0
THU    202408181710        0.2
THU    202408181720        0.2
THU    202408181730        0.0
THU    202408181740        0.0
THU    202408181750        0.0
THU    202408181800        0.0
THU    202408181810        0.0
THU    202408181820        0.0
THU    202408181830        0.0
THU    202408181840        0.0
THU    202408181850        0.0
THU    202408181900        0.0
THU    202408181910        0.0
THU    202408181920        0.9
THU    202408181930        0.1
THU    202408181940        0.0
THU    202408181950        0.0
THU    202408182000        0.0
THU    202408182010        0.0
THU    202408182020        0.0
THU    202408182030        0.0
THU    202408182040        0.1
THU    202408182050        0.0
THU    202408182100        0.0
THU    202408182110        0.1
THU    202408182120        0.0
THU    202408182130        0.0
THU    202408182140        0.0
THU    202408182150        0.0
THU    202408182200        0.0
THU    202408182210        0.0
THU    202408182220        0.0
THU    202408182230        0.0
THU    202408182240        0.0
THU    202408182250        0.0
THU    202408182300        0.0
THU    202408182310        0.0
THU    202408182320        0.0
THU    202408182330        0.0
THU    202408182340        0.0
THU    202408182350        0.0
THU    202408190000        0.0
THU    202408190010        0.0
THU    202408190020        0.0
THU    202408190030        0.0
THU    202408190040        0.0
THU    202408190050        0.0
THU    202408190100        0.0
THU    202408190110        0.0
THU    202408190120        0.0
THU    202408190130        0.0
THU    202408190140        0.0
THU    202408190150        0.0
THU    202408190200        0.0
THU    202408190210        0.0
THU    202408190220        0.0
THU    202408190230        0.0
THU    202408190240        0.0
THU    202408190250        0.0
THU    202408190300        0.0
THU    202408190310        0.0
THU    202408190320        0.0
THU    202408190330        0.0
THU    202408190340        0.0
THU    202408190350        0.0
THU    202408190400        0.0
THU    202408190410        0.0
THU    202408190420        0.0
THU    202408190430        0.0
THU    202408190440        0.0
THU    202408190450        0.0
THU    202408190500        0.0
THU    202408190510        0.0
THU    202408190520        0.0
THU    202408190530        0.0
THU    202408190540        0.0
THU    202408190550        0.0
THU    202408190600        0.0
THU    202408190610        0.0
THU    202408190620        0.0
THU    202408190630        0.0
THU    202408190640        0.0
THU    202408190650        0.0
THU    202408190700        0.0
THU    202408190710        0.0
THU    202408190720        0.0
THU    202408190730        0.0
THU    202408190740        0.0
THU    202408190750        0.0
THU    202408190800        0.0
THU    202408190810        0.0
THU    202408190820        0.0
THU    202408190830        0.0
THU    202408190840        0.0
THU    202408190850        0.0
THU    202408190900        0.0
THU    202408190910        0.0
THU    202408190920        0.0
THU    202408190930        0.0
THU    202408190940        0.0
THU    202408190950        0.0
THU    202408191000        0.0
THU    202408191010        0.0
THU    202408191020        0.0
THU    202408191030        0.0
THU    202408191040        0.0
THU    202408191050        0.0
THU    202408191100        0.0
THU    202408191110        0.0
THU    202408191120        0.0
THU    202408191130        0.0
THU    202408191140        0.0
THU    202408191150        0.0
THU    202408191200        0.0
THU    202408191210        0.0
THU    202408191220        0.0
THU    202408191230        0.0
THU    202408191240        0.0
THU    202408191250        0.0
THU    202408191300        0.0
THU    202408191310        0.0
THU    202408191320        0.0
THU    202408191330        0.0
THU    202408191340        0.0
THU    202408191350        0.0
THU    202408191400        0.0
THU    202408191410        0.0
THU    202408191420        0.0
THU    202408191430        0.0
THU    202408191440        0.0
THU    202408191450        0.0
THU    202408191500        0.0
THU    202408191510        0.0
THU    202408191520        0.0
THU    202408191530        0.0
THU    202408191540        0.0
THU    202408191550        0.0
THU    202408191600        0.0
THU    202408191610        0.0
THU    202408191620        0.0
THU    202408191630        0.0
THU    202408191640        0.0
THU    202408191650        0.0
THU    202408191700        0.0
THU    202408191710        0.0
THU    202408191720        0.0
THU    202408191730        0.0
THU    202408191740        0.0
THU    202408191750        0.0
THU    202408191800        0.0
THU    202408191810        0.0
THU    202408191820        0.0
THU    202408191830        0.0
THU    202408191840        0.0
THU    202408191850        0.0
THU    202408191900        0.0
THU    202408191910        0.0
THU    202408191920        0.0
THU    202408191930        0.0
THU    202408191940        0.0
THU    202408191950        0.0
THU    202408192000        0.0
THU    202408192010        0.0
THU    202408192020        0.0
THU    202408192030        0.0
THU    202408192040        0.0
THU    202408192050        0.0
THU    202408192100        0.0
THU    202408192110        0.0
THU    202408192120        0.0
THU    202408192130        0.0
THU    202408192140        0.0
THU    202408192150        0.0
THU    202408192200        0.0
THU    202408192210        0.0
THU    202408192220        0.0
THU    202408192230        0.0
THU    202408192240        0.0
THU    202408192250        0.0
THU    202408192300        0.0
THU    202408192310        0.0
THU    202408192320        0.0
THU    202408192330        0.0
THU    202408192340        0.0
THU    202408192350        0.0
THU    202408200000        0.0
THU    202408200010        0.0
THU    202408200020        0.0
THU    202408200030        0.0
THU    202408200040        0.0
THU    202408200050        0.0
THU    202408200100        0.0
THU    202408200110        0.0
THU    202408200120        0.0
THU    202408200130        0.0
THU    202408200140        0.0
THU    202408200150        0.0
THU    202408200200        0.0
THU    202408200210        0.0
THU    202408200220        0.0
THU    202408200230        0.0
THU    202408200240        0.0
THU    202408200250        0.0
THU    202408200300        0.0
THU    202408200310        0.0
THU    202408200320        0.0
THU    202408200330        0.0
THU    202408200340        0.0
THU    202408200350        0.0
THU    202408200400        0.0
THU    202408200410        0.0
THU    202408200420        0.0
THU    202408200430        0.0
THU    202408200440        0.0
THU    202408200450        0.0
THU    202408200500        0.0
THU    202408200510        0.0
THU    202408200520        0.0
THU    202408200530        0.0
THU    202408200540        0.0
THU    202408200550        0.0
THU    202408200600        0.0
THU    202408200610        0.0
THU    202408200620        0.0
THU    202408200630        0.0
THU    202408200640        0.0
THU    202408200650        0.0
THU    202408200700        0.0
THU    202408200710        0.0
THU    202408200720        0.0
THU    202408200730        0.0
THU    202408200740        0.0
THU    202408200750        0.0
THU    202408200800        0.0
THU    202408200810        0.0
THU    202408200820        0.0
THU    202408200830        0.0
THU    202408200840        0.0
THU    202408200850        0.0
THU    202408200900        0.0
THU    202408200910        0.0
THU    202408200920        0.0
THU    202408200930        0.0
THU    202408200940        0.0
THU    202408200950        0.0
THU    202408201000        0.0
THU    202408201010        0.0
THU    202408201020        0.0
THU    202408201030        0.0
THU    202408201040        0.0
THU    202408201050        0.0
THU    202408201100        0.0
THU    202408201110        0.0
THU    202408201120        0.0
THU    202408201130        0.0
THU    202408201140        0.0
THU    202408201150        0.0
THU    202408201200        0.0
THU    202408201210        0.0
THU    202408201220        0.0
THU    202408201230        0.0
THU    202408201240        0.0
THU    202408201250        0.0
THU    202408201300        0.0
THU    202408201310        0.0
THU    202408201320        0.0
THU    202408201330        0.0
THU    202408201340        0.0
THU    202408201350        0.0
THU    202408201400        0.0
THU    202408201410        0.0
THU    202408201420        0.0
THU    202408201430        0.0
THU    202408201440        0.0
THU    202408201450        0.0
THU    202408201500        0.0
THU    202408201510        0.0
THU    202408201520        0.0
THU    202408201530        0.0
THU    202408201540        0.0
THU    202408201550        0.0
THU    202408201600        0.0
THU    202408201610        0.0
THU    202408201620        0.0
THU    202408201630        0.0
THU    202408201640        0.0
THU    202408201650        0.0
THU    202408201700        0.0
THU    202408201710        0.0
THU    202408201720        0.0
THU    202408201730        0.0
THU    202408201740        0.0
THU    202408201750        0.0
THU    202408201800        0.0
THU    202408201810        0.0
THU    202408201820        0.0
THU    202408201830        0.0
THU    202408201840        0.0
THU    202408201850        0.0
THU    202408201900        0.0
THU    202408201910        0.0
THU    202408201920        0.0
THU    202408201930        0.0
THU    202408201940        0.0
THU    202408201950        0.0
THU    202408202000        0.0
THU    202408202010        0.0
THU    202408202020        0.0
THU    202408202030        0.0
THU    202408202040        0.0
THU    202408202050        0.0
THU    202408202100        0.0
THU    202408202110        0.0
THU    202408202120        0.0
THU    202408202130        0.0
THU    202408202140        0.0
THU    202408202150        0.0
THU    202408202200        0.0
THU    202408202210        0.0
THU    202408202220        0.0
THU    202408202230        0.0
THU    202408202240        0.0
THU    202408202250        0.0
THU    202408202300        0.0
THU    202408202310        0.0
THU    202408202320        0.0
THU    202408202330        0.0
THU    202408202340        0.0
THU    202408202350        0.0
THU    202408210000        0.0
THU    202408210010        0.0
THU    202408210020        0.0
THU    202408210030        0.0
THU    202408210040        0.0
THU    202408210050        0.0
THU    202408210100        0.0
THU    202408210110        0.0
THU    202408210120        0.0
THU    202408210130        0.0
THU    202408210140        0.0
THU    202408210150        0.0
THU    202408210200        0.0
THU    202408210210        0.0
THU    202408210220        0.0
THU    202408210230        0.0
THU    202408210240        0.0
THU    202408210250        0.0
THU    202408210300        0.0
THU    202408210310        0.0
THU    202408210320        0.0
THU    202408210330        0.0
THU    202408210340        0.0
THU    202408210350        0.0
THU    202408210400        0.0
THU    202408210410        0.0
THU    202408210420        0.0
THU    202408210430        0.0
THU    202408210440        0.0
THU    202408210450        0.0
THU    202408210500        0.0
THU    202408210510        0.0
THU    202408210520        0.0
THU    202408210530        0.0
THU    202408210540        0.0
THU    202408210550        0.0
THU    202408210600        0.0
THU    202408210610        0.0
THU    202408210620        0.0
THU    202408210630        0.0
THU    202408210640        0.0
THU    202408210650        0.0
THU    202408210700        0.0
THU    202408210710        0.0
THU    202408210720        0.0
THU    202408210730        0.0
THU    202408210740        0.0
THU    202408210750        0.0
THU    202408210800        0.0
THU    202408210810        0.0
THU    202408210820        0.0
THU    202408210830        0.0
THU    202408210840        0.0
THU    202408210850        0.0
THU    202408210900        0.0
THU    202408210910        0.0
THU    202408210920        0.0
THU    202408210930        0.0
THU    202408210940        0.0
THU    202408210950        0.0
THU    202408211000        0.0
THU    202408211010        0.0
THU    202408211020        0.0
THU    202408211030        0.0
THU    202408211040        0.0
THU    202408211050        0.0
THU    202408211100        0.0
THU    202408211110        0.0
THU    202408211120        0.0
THU    202408211130        0.0
THU    202408211140        0.0
THU    202408211150        0.0
THU    202408211200        0.0
THU    202408211210        0.0
THU    202408211220        0.0
THU    202408211230        0.0
THU    202408211240        0.0
THU    202408211250        0.0
THU    202408211300        0.0
THU    202408211310        0.0
THU    202408211320        0.0
THU    202408211330        0.0
THU    202408211340        0.0
THU    202408211350        0.0
THU    202408211400        0.0
THU    202408211410        0.0
THU    202408211420        0.0
THU    202408211430        0.0
THU    202408211440        0.0
THU    202408211450        0.0
THU    202408211500        0.0
THU    202408211510        0.0
THU    202408211520        0.0
THU    202408211530        0.0
THU    202408211540        0.0
THU    202408211550        0.0
THU    202408211600        0.0
THU    202408211610        0.0
THU    202408211620        0.0
THU    202408211630        0.0
THU    202408211640        0.0
THU    202408211650        0.0
THU    202408211700        0.0
THU    202408211710        0.0
THU    202408211720        0.0
THU    202408211730        0.0
THU    202408211740        0.0
THU    202408211750        0.0
THU    202408211800        0.0
THU    202408211810        0.0
THU    202408211820        0.0
THU    202408211830        0.0
THU    202408211840        0.0
THU    202408211850        0.0
THU    202408211900        0.0
THU    202408211910        0.0
THU    202408211920        0.0
THU    202408211930        0.0
THU    202408211940        0.0
THU    202408211950        0.0
THU    202408212000        0.0
THU    202408212010        0.0
THU    202408212020        0.0
THU    202408212030        0.0
THU    202408212040        0.0
THU    202408212050        0.0
THU    202408212100        0.0
THU    202408212110        0.0
THU    202408212120        0.0
THU    202408212130        0.0
THU    202408212140        0.0
THU    202408212150        0.0
THU    202408212200        0.0
THU    202408212210        0.0
THU    202408212220        0.0
THU    202408212230        0.0
THU    202408212240        0.0
THU    202408212250        0.0
THU    202408212300        0.0
THU    202408212310        0.0
THU    202408212320        0.0
THU    202408212330        0.0
THU    202408212340        0.0
THU    202408212350        0.0
THU    202408220000        0.0
THU    202408220010        0.0
THU    202408220020        0.0
THU    202408220030        0.0
THU    202408220040        0.0
THU    202408220050        0.0
THU    202408220100        0.0
THU    202408220110        0.0
THU    202408220120        0.0
THU    202408220130        0.0
THU    202408220140        0.0
THU    202408220150        0.0
THU    202408220200        0.0
THU    202408220210        0.0
THU    202408220220        0.0
THU    202408220230        0.0
THU    202408220240        0.0
THU    202408220250        0.0
THU    202408220300        0.0
THU    202408220310        0.0
THU    202408220320        0.0
THU    202408220330        0.0
THU    202408220340        0.0
THU    202408220350        0.0
THU    202408220400        0.0
THU    202408220410        0.0
THU    202408220420        0.0
THU    202408220430        0.0
THU    202408220440        0.0
THU    202408220450        0.0
THU    202408220500        0.0
THU    202408220510        0.0
THU    202408220520        0.0
THU    202408220530        0.0
THU    202408220540        0.0
THU    202408220550        0.0
THU    202408220600        0.0
THU    202408220610        0.0
THU    202408220620        0.0
THU    202408220630        0.0
THU    202408220640        0.0
THU    202408220650        0.0
THU    202408220700        0.0
THU    202408220710        0.0
THU    202408220720        0.0
THU    202408220730        0.0
THU    202408220740        0.0
THU    202408220750        0.0
THU    202408220800        0.0
THU    202408220810        0.0
THU    202408220820        0.0
THU    202408220830        0.0
THU    202408220840        0.0
THU    202408220850        0.0
THU    202408220900        0.0
THU    202408220910        0.0
THU    202408220920        0.0
THU    202408220930        0.0
THU    202408220940        0.0
THU    202408220950        0.0
THU    202408221000        0.0
THU    202408221010        0.0
THU    202408221020        0.0
THU    202408221030        0.0
THU    202408221040        0.0
THU    202408221050        0.0
THU    202408221100        0.0
THU    202408221110        0.0
THU    202408221120        0.0
THU    202408221130        0.0
THU    202408221140        0.0
THU    202408221150        0.0
THU    202408221200        0.0
THU    202408221210        0.0
THU    202408221220        0.0
THU    202408221230        0.0
THU    202408221240        0.0
THU    202408221250        0.0
THU    202408221300        0.0
THU    202408221310        0.0
THU    202408221320        0.0
THU    202408221330        0.0
THU    202408221340        0.0
THU    202408221350        0.0
THU    202408221400        0.0
THU    202408221410        0.0
THU    202408221420        0.0
THU    202408221430        0.0
THU    202408221440        0.0
THU    202408221450        0.0
THU    202408221500        0.0
THU    202408221510        0.0
THU    202408221520        0.0
THU    202408221530        0.0
THU    202408221540        0.0
THU    202408221550        0.0
THU    202408221600        0.0
THU    202408221610        0.0
THU    202408221620        0.0
THU    202408221630        0.0
THU    202408221640        0.0
THU    202408221650        0.0
THU    202408221700        0.0
THU    202408221710        0.0
THU    202408221720        0.0
THU    202408221730        0.0
THU    202408221740        0.0
THU    202408221750        0.0
THU    202408221800        0.0
THU    202408221810        0.0
THU    202408221820        0.0
THU    202408221830        0.0
THU    202408221840        0.0
THU    202408221850        0.0
THU    202408221900        0.0
THU    202408221910        0.0
THU    202408221920        0.0
THU    202408221930        0.0
THU    202408221940        0.0
THU    202408221950        0.0
THU    202408222000        0.0
THU    202408222010        0.0
THU    202408222020        0.0
THU    202408222030        0.0
THU    202408222040        0.0
THU    202408222050        0.0
THU    202408222100        0.0
THU    202408222110        0.0
THU    202408222120        0.0
THU    202408222130        0.0
THU    202408222140        0.0
THU    202408222150        0.0
THU    202408222200        0.0
THU    202408222210        0.0
THU    202408222220        0.0
THU    202408222230        0.0
THU    202408222240        0.0
THU    202408222250        0.0
THU    202408222300        0.0
THU    202408222310        0.0
THU    202408222320        0.0
THU    202408222330        0.0
THU    202408222340        0.0
THU    202408222350        0.0
THU    202408230000        0.0
THU    202408230010        0.0
THU    202408230020        0.0
THU    202408230030        0.0
THU    202408230040        0.0
THU    202408230050        0.0
THU    202408230100        0.0
THU    202408230110        0.0
THU    202408230120        0.0
THU    202408230130        0.0
THU    202408230140        0.0
THU    202408230150        0.0
THU    202408230200        0.0
THU    202408230210        0.0
THU    202408230220        0.0
THU    202408230230        0.0
THU    202408230240        0.0
THU    202408230250        0.0
THU    202408230300        0.0
THU    202408230310        0.0
THU    202408230320        0.0
THU    202408230330        0.0
THU    202408230340        0.0
THU    202408230350        0.0
THU    202408230400        0.0
THU    202408230410        0.0
THU    202408230420        0.0
THU    202408230430        0.0
THU    202408230440        0.0
THU    202408230450        0.0
THU    202408230500        0.0
THU    202408230510        0.0
THU    202408230520        0.0
THU    202408230530        0.0
THU    202408230540        0.0
THU    202408230550        0.0
THU    202408230600        0.0
THU    202408230610        0.0
THU    202408230620        0.0
THU    202408230630        0.0
THU    202408230640        0.0
THU    202408230650        0.0
THU    202408230700        0.0
THU    202408230710        0.0
THU    202408230720        0.0
THU    202408230730        0.0
THU    202408230740        0.0
THU    202408230750        0.0
THU    202408230800        0.0
THU    202408230810        0.0
THU    202408230820        0.0
THU    202408230830        0.0
THU    202408230840        0.0
THU    202408230850        0.0
THU    202408230900        0.0
THU    202408230910        0.0
THU    202408230920        0.0
THU    202408230930        0.0
THU    202408230940        0.0
THU    202408230950        0.0
THU    202408231000        0.0
THU    202408231010        0.0
THU    202408231020        0.0
THU    202408231030        0.0
THU    202408231040        0.0
THU    202408231050        0.0
THU    202408231100        0.0
THU    202408231110        0.0
THU    202408231120        0.0
THU    202408231130        0.0
THU    202408231140        0.0
THU    202408231150        0.0
THU    202408231200        0.0
THU    202408231210        0.0
THU    202408231220        0.0
THU    202408231230        0.0
THU    202408231240        0.0
THU    202408231250        0.0
THU    202408231300        0.0
THU    202408231310        0.0
THU    202408231320        0.0
THU    202408231330        0.0
THU    202408231340        0.0
THU    202408231350        0.0
THU    202408231400        0.0
THU    202408231410        0.0
THU    202408231420        0.0
THU    202408231430        0.0
THU    202408231440        0.0
THU    202408231450        0.0
THU    202408231500        0.0
THU    202408231510        0.0
THU    202408231520        0.0
THU    202408231530        0.0
THU    202408231540        0.0
THU    202408231550        0.0
THU    202408231600        0.0
THU    202408231610        0.0
THU    202408231620        0.0
THU    202408231630        0.0
THU    202408231640        0.0
THU    202408231650        0.0
THU    202408231700        0.0
THU    202408231710        0.0
THU    202408231720        0.0
THU    202408231730        0.0
THU    202408231740        0.0
THU    202408231750        0.0
THU    202408231800        0.0
THU    202408231810        0.0
THU    202408231820        0.0
THU    202408231830        0.0
THU    202408231840        0.0
THU    202408231850        0.0
THU    202408231900        0.0
THU    202408231910        0.0
THU    202408231920        0.0
THU    202408231930        0.0
THU    202408231940        0.0
THU    202408231950        0.0
THU    202408232000        0.0
THU    202408232010        0.0
THU    202408232020        0.0
THU    202408232030        0.0
THU    202408232040        0.0
THU    202408232050        0.0
THU    202408232100        0.0
THU    202408232110        0.0
THU    202408232120        0.0
THU    202408232130        0.0
THU    202408232140        0.0
THU    202408232150        0.0
THU    202408232200        0.0
THU    202408232210        0.0
THU    202408232220        0.0
THU    202408232230        0.0
THU    202408232240        0.0
THU    202408232250        0.0
THU    202408232300        0.0
THU    202408232310        0.0
THU    202408232320        0.0
THU    202408232330        0.0
THU    202408232340        0.0
THU    202408232350        0.0
THU    202408240000        0.0
THU    202408240010        0.0
THU    202408240020        0.0
THU    202408240030        0.0
THU    202408240040        0.0
THU    202408240050        0.0
THU    202408240100        0.0
THU    202408240110        0.0
THU    202408240120        0.0
THU    202408240130        0.0
THU    202408240140        0.0
THU    202408240150        0.0
THU    202408240200        0.0
THU    202408240210        0.0
THU    202408240220        0.0
THU    202408240230        0.0
THU    202408240240        0.0
THU    202408240250        0.0
THU    202408240300        0.0
THU    202408240310        0.0
