time,Log_NR,valid_hours,T_mean,H_mean,UHI_mean,HI_mean,T_min,H_min,UHI_min,HI_min,T_max,H_max,UHI_max,HI_max,valid_hours_night,T_min_night,Tropical_night,Gfroerli_night,T_mean_night,UHI_night,valid_hours_day,T_mean_day,T_max_day,Summer_day,Hot_day,Very_hot_day,UHI_day
2024-06-08T22:00:00Z,Log_422,24,18.026195184083146,75.1352129481278,-0.014612632774682055,17.846180555555556,15.392156862745097,57.01213092240788,-3.0121309224078736,15.11,23.670176241702904,82.2734416723888,1.4526588845655013,23.6,10,13.453498130769816,0,0,14.925739426769411,0.3593817552961518,16,18.773293850614177,23.670176241702904,0,0,0,-0.2682845998321497
2024-06-08T22:00:00Z,Log_423,24,18.118887119266212,74.8724451734866,0.07807930240838346,17.941770833333333,15.034332799267569,55.65407797360189,-2.0374608987563896,14.76,23.760967421988255,83.42549782558937,0.9826810101472461,23.7,10,13.034256504158089,0,0,14.5854839017319,0.019126230258640575,16,18.9250158153404,23.760967421988255,0,0,0,-0.11656263510592524
2024-06-08T22:00:00Z,Log_424,24,17.830193047820078,78.2634475428736,-0.21061476903775045,17.71225,14.719233997100789,59.45738918135348,-1.8345159075303314,14.48,23.357747768368043,85.96612497138933,0.5954833295185775,23.3,10,12.839322499427787,0,0,14.40016308079652,-0.16619459067673858,16,18.68492265583276,23.357747768368043,0,0,0,-0.356655794613566
2024-06-08T22:00:00Z,Log_425,24,17.964035862940076,77.60282991276927,-0.07677195391775271,17.842291666666668,14.58037689784085,57.80560006103609,-2.141603723201335,14.35,24.14282444495308,86.33234149691005,1.1482413977264088,24.19,10,12.759212634470131,0,0,14.260938811322195,-0.30541886015106456,16,18.85991264209964,24.14282444495308,0,0,0,-0.18166580834668622
2024-06-08T22:00:00Z,Log_427,24,18.61384184023804,73.329660041708,0.5730340233802131,18.444993055555557,15.573739223315783,53.12680247196155,-0.8545052262150001,15.28,25.04272526131075,81.8023193713283,1.69832913710232,24.99,10,13.533607995727472,0,0,15.018945029373617,0.45258735790035765,16,19.50265522875817,25.04272526131075,1,0,0,0.4610767783118419
2024-06-08T22:00:00Z,Log_428,24,18.576483198121444,73.058412383544,0.5356753812636157,18.397041666666667,15.42420080872816,53.11154345006485,-1.1856260013733113,15.11,25.283054856183725,81.3006790264744,2.0241092545967803,25.25,10,13.33066300450141,0,0,14.8885217186745,0.32216404720124103,16,19.474249605808602,25.283054856183725,1,0,0,0.4326711553622751
2024-06-08T22:00:00Z,Log_429,24,18.59550001907378,74.10564753354865,0.55469220221595,18.445854166666667,15.373464560921647,52.688105592431526,-1.2417029068436634,15.08,25.870527199206535,82.29823758297093,2.2377355611505294,25.89,10,13.197146562905315,0,0,14.745681378906946,0.17932370743368686,16,19.61073956982274,25.870527199206535,1,0,0,0.5691611193764139
2024-06-08T22:00:00Z,Log_430,24,18.040785564117563,78.1058557556183,-2.2252740265571447e-5,17.939694444444445,15.285343709468222,58.660105287251085,-1.5194171053635586,15.07,23.651483939879455,85.93751430533302,0.9212634470130467,23.67,10,13.090333409628442,0,0,14.697604333562218,0.13124666208895874,16,18.9058089188983,23.651483939879455,0,0,0,-0.1357695315480285
2024-06-08T22:00:00Z,Log_431,24,18.441531454778193,74.03651303798648,0.4007236379203647,18.274402777777777,15.178530556191348,55.915388723582815,-1.8905928130006835,14.84,24.858472571908138,82.54810406652933,2.416647592889298,24.86,10,13.309300373846035,0,0,14.653516091910175,0.08715842043691602,16,19.453031617964957,24.858472571908138,0,0,0,0.4114531675186299
2024-06-08T22:00:00Z,Log_432,21,18.149828759865382,75.4549780136871,0.10902094300755394,17.99070634920635,15.352101930266272,60.79446097505149,-0.8945601586938317,15.08,23.467231250476843,82.49851224536508,1.2176699473563772,23.48,10,13.114366369115745,0,0,14.589111098395259,0.022753426921999775,13,19.391973950110824,23.467231250476843,0,0,0,0.3503954996644971
2024-06-08T22:00:00Z,Log_433,24,18.422382971779285,74.70198918304892,0.38157515492145677,18.270458333333334,15.261310749980929,58.793621728847185,-0.9185931181811178,14.97,24.68757152666514,82.03311207751584,2.1202410925459603,24.75,10,13.293278400854504,0,0,14.716786195671522,0.15042852419826325,16,19.509742726532895,24.68757152666514,0,0,0,0.4681642760865685
2024-06-08T22:00:00Z,Log_434,24,18.27350101302951,75.74784943160144,0.23269319617168094,18.13447222222222,15.410849164568551,61.351415274280924,-1.882581826504932,15.14,23.79835202563515,82.0102235446708,1.7944609750514928,23.84,10,13.309300373846035,0,0,14.898713473716334,0.33235580224307526,16,19.146272030212863,23.79835202563515,0,0,0,0.10469357976653626
2024-06-08T22:00:00Z,Log_435,24,17.99313873841798,86.32709885726881,-0.047669078439849244,18.10238888888889,15.130464637216754,65.84901197833219,-1.9413290608072025,15.13,23.966582742046228,94.3814755474174,1.2203402761882955,24.21,10,13.090333409628442,0,0,14.55741206988632,-0.008945601586939134,16,18.929769556979732,23.966582742046228,0,0,0,-0.11180889346659484
2024-06-08T22:00:00Z,Log_436,24,18.22899553249748,75.26523385510711,0.18818771563964987,18.07223611111111,15.616464484626531,59.78545815213245,-1.8345159075303314,15.33,23.71557183184558,82.0083161669337,1.5941863126573566,23.7,10,13.368047608148316,0,0,14.94693516187279,0.38057749039953137,16,19.05496625530887,23.71557183184558,0,0,0,0.013387804862542652
2024-06-08T22:00:00Z,Log_437,24,18.001012499682105,75.28523350542119,-0.03979531717572371,17.822708333333335,15.523002975509272,62.82581826504921,-2.2110322728313143,15.25,22.95986877241168,81.90722514686809,1.4900434882124003,23.03,10,13.282597085526817,0,0,14.837451679763994,0.27109400829073493,16,18.789454903232368,22.95986877241168,0,0,0,-0.2521235472139587
2024-06-08T22:00:00Z,Log_438,24,18.429600277205566,75.01331296677772,0.3887924603477373,18.28673611111111,15.747310597390708,58.90997177080949,-1.4126039520866733,15.5,24.225604638742652,82.16853589684901,1.8425268940260935,24.28,10,13.250553139543754,0,0,14.968409056229495,0.4020513847562359,16,19.25976656875461,24.225604638742652,0,0,0,0.21818811830828366
2024-06-09T22:00:00Z,Log_401,24,16.424318695268855,68.18705309079965,0,15.903194444444445,13.106355382619974,43.67193102922103,0,12.62,21.71015487907225,85.13832303349355,0,21.27,10,10.777828641184099,0,0,14.563019760433356,0,16,17.208016629154905,21.71015487907225,0,0,0,0
2024-06-09T22:00:00Z,Log_402,24,16.590565209006215,69.03651833625798,0.16624651373735944,16.10796527777778,13.1090257114519,43.46784161135271,-0.3871976806286703,12.69,22.009231708247498,86.72907606622415,1.0574502174410583,21.51,10,10.476081483176928,0,0,14.380157867297372,-0.18286189313598378,16,17.48606461877877,22.009231708247498,0,0,0,0.27804798962386457
2024-06-09T22:00:00Z,Log_403,24,15.291283336724227,73.22137661809211,-1.1330353585446282,14.787486111111111,12.732509346150913,52.47257190814069,-3.701075761043718,12.25,19.29350728618296,84.70916304264897,1.2230106050202192,18.78,10,10.339894712748915,0,0,14.406360468960607,-0.15665929147274937,16,15.554554579613947,19.29350728618296,0,0,0,-1.6534620495409573
2024-06-09T22:00:00Z,Log_404,24,16.670001928570823,65.84346203894441,0.24568323330196762,16.111666666666668,13.24521248187991,46.88586251621271,-0.9880216678110969,12.74,21.74753948271916,82.49279011215381,1.7917906462195816,21.26,10,10.649652857251851,0,0,14.998505887439281,0.43548612700592493,16,17.37807485186033,21.74753948271916,0,0,0,0.1700582227054248
2024-06-09T22:00:00Z,Log_405,24,16.48671352457974,68.01282605562761,0.062394829310886024,15.966875,13.068970778973068,44.192645151445795,-0.8304722667276963,12.66,21.571297779812312,86.65278095674067,1.407263294422835,21.08,10,10.510795757991914,0,0,14.544939408967219,-0.0180803514661374,16,17.255907307799905,21.571297779812312,0,0,0,0.047890678645000406
2024-06-09T22:00:00Z,Log_406,24,17.111540800929106,63.45723447182591,0.6872221056602505,16.53515277777778,13.576333257038222,39.13618677042802,-0.5954833295185722,13.12,22.821011673151745,82.73693446250095,2.953383688105596,22.2,10,11.114290074006256,0,0,15.475938429846648,0.9129186694132922,16,17.880219062333104,22.821011673151745,0,0,0,0.6722024331781995
2024-06-09T22:00:00Z,Log_407,24,16.872919103871553,65.10629233318922,0.44860040860269734,16.315909722222223,13.175783932249942,39.9487296864271,-0.4299229419394237,12.67,22.15075913633936,83.07072556649119,2.2751201647974355,21.65,10,10.873960479133288,0,0,15.200371620762443,0.6373518603290869,16,17.675154497596704,22.15075913633936,0,0,0,0.4671378684417995
2024-06-09T22:00:00Z,Log_408,24,16.886220679365564,65.16449914379933,0.46190198409670913,16.331500000000002,13.41611352712291,40.98443579766537,-0.4699778744182481,13,21.99855039291981,84.36011291676203,2.5741969939726914,21.41,10,10.935378042267487,0,0,15.249644750896467,0.6866249904631108,16,17.67137987652908,21.99855039291981,0,0,0,0.46336324737417556
2024-06-09T22:00:00Z,Log_410,24,15.93006122682536,68.84844294397396,-0.49425746844349483,15.376458333333334,12.436102845807582,41.41550316624704,-2.5020981155107904,11.9,21.7288471808957,84.15411612115663,1.810482948043017,21.16,10,10.783169298847945,0,0,14.410087802955164,-0.15293195747819155,16,16.657531122046745,21.7288471808957,0,0,0,-0.55048550710816
2024-06-09T22:00:00Z,Log_411,24,16.708228427557795,65.98089920144452,0.2839097322889401,16.157583333333335,13.37338826581216,41.083619439993896,-1.2069886320286827,12.84,22.001220721751736,83.81460288395513,2.446021210040442,21.48,10,11.004806591897465,0,0,15.2884034612548,0.7253837008214443,16,17.42854406678365,22.001220721751736,0,0,0,0.22052743762874627
2024-06-09T22:00:00Z,Log_412,23,17.121376673378425,63.5509120582762,0.6970579781095694,16.548115942028986,13.787289234760053,40.06889448386359,-1.1722743572136984,13.33,21.592660410467687,80.97451743343251,3.041504539559014,20.9,10,11.883344777599753,0,0,16.013531255563187,1.450511495129831,15,17.783385892186534,21.592660410467687,0,0,0,0.5753692630316287
2024-06-09T22:00:00Z,Log_413,24,16.235897325856413,66.06629409221536,-0.18842136941244192,15.640277777777778,13.14106965743496,40.48279545281147,-3.1322957198443575,12.58,21.093308918898305,83.0402075226978,2.5822079804684535,20.32,10,11.106279087510494,0,0,15.481445983062486,0.9184262226291295,16,16.733760665420512,21.093308918898305,0,0,0,-0.47425596373439305
2024-06-09T22:00:00Z,Log_414,24,16.836174266507296,64.62576030195909,0.41185557123844063,16.26326388888889,13.643091477836272,39.12092774853132,-2.013427939269093,13.08,22.561989776455334,83.04211490043488,2.953383688105596,21.89,10,11.381322957198442,0,0,15.80366566211439,1.2406459016810345,16,17.4862509854785,22.561989776455334,0,0,0,0.27823435632359406
2024-06-09T22:00:00Z,Log_416,24,16.670150280172596,67.74991257852038,0.24583158490374046,16.162083333333335,13.183794918745711,42.20897230487526,-1.9333180743114262,12.73,21.4724956130312,86.6794842450599,2.7931639581902843,20.94,10,10.815213244831009,0,0,15.58186147351288,1.0188417130795244,16,17.35345775794105,21.4724956130312,0,0,0,0.14544112878614612
2024-06-09T22:00:00Z,Log_417,24,15.30475922535032,71.73894144774209,-1.119559469918535,14.764305555555556,12.34264133669032,44.23270008392462,-4.096284428168154,11.8,20.035858701457244,84.8522163729305,2.323186083772029,19.31,10,10.537499046311131,0,0,15.170074514890262,0.6070547544569056,16,15.50072241931792,20.035858701457244,0,0,0,-1.7072942098369843
2024-06-09T22:00:00Z,Log_418,24,15.744195213753466,71.32286818748251,-0.6801234815153894,15.236666666666666,13.06630045014115,47.9921416037232,-4.496833752956434,12.55,19.338902876325633,87.42717631799802,2.336537727931642,18.6,10,10.927367055771724,0,0,15.188599921161721,0.6255801607283651,16,16.10021124208438,19.338902876325633,0,0,0,-1.107805387070524
2024-06-09T22:00:00Z,Log_420,23,16.63882696822032,66.41633246091534,0.21450827295146624,16.092340579710143,13.45883878843366,47.41992828259709,-1.4206149385824425,13.01,21.445792324711988,82.5976958876936,2.184328984512092,20.89,10,10.892652780956738,0,0,15.09188394878055,0.5288641883471943,15,17.42368369743055,21.445792324711988,0,0,0,0.2156670682756463
2024-06-09T22:00:00Z,Log_421,24,16.517815437891542,68.78806649118792,0.09349674262268692,16.021013888888888,13.020904859998474,49.567635614557105,-1.757076371404576,12.61,20.786221103227277,86.88166628519112,1.6662851911192504,20.28,10,10.425345235370417,0,0,14.835671460542713,0.2726517001093569,16,17.295773091986472,20.786221103227277,0,0,0,0.08775646283156746
2024-06-09T22:00:00Z,Log_422,24,15.935253532887431,69.64425656773734,-0.48906516238142395,15.402777777777779,13.453498130769816,50.08644235904479,-4.462119478141446,12.97,19.376287479972532,83.81460288395513,2.373922331578548,18.72,10,10.964751659418631,0,0,15.324230373083086,0.7612106126497302,16,16.289442982121514,19.376287479972532,0,0,0,-0.9185736470333907
2024-06-09T22:00:00Z,Log_423,24,16.447192657867298,67.76166944296092,0.022873962598442432,15.9169375,13.034256504158089,49.24338139925231,-1.5514610513466067,12.55,21.047913328755627,84.46883344777599,1.6876478217746271,20.57,10,10.414663920042727,0,0,14.637399544772514,0.0743797843391576,16,17.28647700974034,21.047913328755627,0,0,0,0.0784603805854367
2024-06-09T22:00:00Z,Log_424,24,16.00553139543755,72.26975672456618,-0.4187872998313047,15.548493055555555,12.839322499427787,51.83550774395361,-3.554207675288012,12.4,21.133363851377126,86.68139162279698,1.3218127718013193,20.68,10,10.286488136110478,0,0,13.896266467027797,-0.6667532934055593,16,16.853719625009536,21.133363851377126,0,0,0,-0.35429700414536924
2024-06-09T22:00:00Z,Log_425,24,16.102223260683434,72.08767367733951,-0.322095434585421,15.65,12.759212634470131,50.12649729152361,-2.659647516594184,12.32,22.62874799725337,86.74052033264668,2.0668345159075336,22.29,10,10.056839856565198,0,0,14.19156589354289,-0.3714538668904659,16,16.97254647643753,22.62874799725337,0,0,0,-0.23547015271737592
2024-06-09T22:00:00Z,Log_426,20,13.85109896747285,68.6562031102973,-2.5732197277960047,13.083916666666667,10.935378042267487,50.27908751049058,-4.341954680704967,10.21,17.309452964065002,83.81269550621805,-0.448615243762875,16.41,10,9.031433585107196,0,1,12.156219005111772,-2.4068007553215836,15,14.109197375448234,17.309452964065002,0,0,0,-3.0988192537066706
2024-06-09T22:00:00Z,Log_427,24,17.000165835897697,64.242352210015,0.5758471406288415,16.433374999999998,13.533607995727472,39.26016632333867,-0.25101091020065525,13.03,22.399099717708097,82.77889677271686,2.526131074998098,21.8,10,10.932707713435567,0,0,15.337059077846444,0.774039317413088,16,17.814990717428348,22.399099717708097,0,0,0,0.6069740882734429
2024-06-09T22:00:00Z,Log_428,24,16.81606149809686,64.3749613226181,0.39174280282800567,16.234208333333335,13.33066300450141,41.4670023651484,-0.5661097123674317,12.87,21.720836194399936,83.1870756084535,2.4807354848554226,21.19,10,10.930037384603644,0,0,15.248014737671982,0.6849949772386257,16,17.597803972432033,21.720836194399936,0,0,0,0.3897873432771277
2024-06-09T22:00:00Z,Log_429,24,16.62342694319405,66.36938833574935,0.19910824792519577,16.07422222222222,13.197146562905315,45.852063782711525,-0.9452964065003435,12.76,21.5445944914931,84.9246967269398,2.032120241092551,21.02,10,10.665674830243384,0,0,14.993838375168485,0.43081861473512895,16,17.365223894356706,21.5445944914931,0,0,0,0.1572072652018015
2024-06-09T22:00:00Z,Log_430,24,16.407408467061707,69.2830654527267,-0.016910228207148492,15.912791666666667,13.090333409628442,49.17280842298009,-1.2630655374990454,12.69,20.938429846646827,86.90836957351034,1.5888456549935128,20.47,10,10.374608987563896,0,0,14.414649614709697,-0.1483701457236588,16,17.158690648762747,20.938429846646827,0,0,0,-0.049325980392158186
2024-06-09T22:00:00Z,Log_431,24,16.72469730974967,66.41226062409399,0.30037861448081316,16.186805555555555,13.309300373846035,44.17547875181201,-1.5995269703211932,12.85,21.96116578927291,83.28625925078202,2.8892957961394643,21.46,10,10.80453192950332,0,0,15.14465075913634,0.581630998702984,16,17.5670006167188,21.96116578927291,0,0,0,0.3589839875638958
2024-06-09T22:00:00Z,Log_432,24,16.357464045929657,66.29381379118877,-0.0668546493391986,15.779583333333333,12.986190585183486,40.99588006408789,-2.307164110780498,12.41,21.64873731593805,83.13557640955214,1.9333180743114369,21,10,10.88197146562905,0,0,14.426988759187203,-0.13603100124615253,16,17.20739911561252,21.64873731593805,0,0,0,-6.175135423838185e-4
2024-06-09T22:00:00Z,Log_433,24,16.6377354551851,66.11846882073192,0.21341675991624598,16.083194444444445,13.277256427862971,39.420386053253985,-2.790493629358359,12.79,22.604715037766084,83.14129854276341,2.3125047684443416,21.99,10,11.11696040283818,0,0,14.433731339487805,-0.12928842094555115,16,17.680962462806136,22.604715037766084,0,0,0,0.4729458336512309
2024-06-09T22:00:00Z,Log_434,24,16.27828694166815,68.03978101184269,-0.14603175360070608,15.737763888888889,13.309300373846035,42.846036469062334,-2.4006256198977596,12.88,21.253528648813617,84.08163576714733,1.8478675516899372,20.67,10,11.40802624551766,0,0,14.724196358180107,0.16117659774675097,16,17.052355929401593,21.253528648813617,0,0,0,-0.15566069975331231
2024-06-09T22:00:00Z,Log_435,24,16.459891554979105,75.45426955909903,0.035572859710249816,16.131666666666668,13.090333409628442,43.70054169527733,-2.31517509727626,12.94,21.97985809109636,95.6346227206836,2.1469443808651825,21.46,10,10.500114442664229,0,0,14.60069364970372,0.03767388927036386,16,17.391988377711655,21.97985809109636,0,0,0,0.18397174855675047
2024-06-09T22:00:00Z,Log_436,24,16.741522235785798,65.32554672863525,0.31720354051694244,16.177097222222223,13.368047608148316,40.89288166628519,-1.0814831769283586,12.9,21.68879224841687,83.2156862745098,2.456702525368131,21.2,10,10.900663767452508,0,0,15.133991696548918,0.5709719361155621,16,17.517399258665854,21.68879224841687,0,0,0,0.3093826295109494
2024-06-09T22:00:00Z,Log_437,24,16.380159986605968,66.53931052533422,-0.04415870866288785,15.81076388888889,13.282597085526817,43.557488364995805,-1.9600213626306555,12.8,21.437781338216222,83.07454032196536,1.3458457312886196,20.89,10,10.943389028763256,0,0,14.672558874392818,0.10953911395946214,16,17.160526499834695,21.437781338216222,0,0,0,-0.04749012932020946
2024-06-09T22:00:00Z,Log_438,24,16.753505336419046,65.74162926086993,0.3291866411501907,16.20076388888889,13.250553139543754,41.26291294728008,-1.562142366674296,12.82,21.790264744029912,84.78927290760662,1.7303730830853823,21.28,10,10.772487983520255,0,0,14.97452855980265,0.41150879936929385,16,17.630560006103607,21.790264744029912,0,0,0,0.4225433769487026
2024-06-10T22:00:00Z,Log_401,24,12.251720348753423,74.48564486321982,0,11.477430555555555,9.098191805905245,57.52903028915846,0,8.2,15.979629205767909,82.45654993514916,0,15.13,10,7.835126268406192,0,1,8.995328514025584,0,16,11.948906913608504,13.533607995727472,0,0,0,0
2024-06-10T22:00:00Z,Log_402,24,12.076424387307885,76.80344657858821,-0.1752959614455385,11.345347222222221,8.844510566872664,57.79606317235065,-0.3871976806286721,7.99,15.808728160524907,84.97428854810407,0.10147249561303262,15.14,10,7.581445029373619,0,1,8.773691220976069,-0.22163729304951474,16,11.783847212685334,13.635080491340505,0,0,0,-0.16505970092316957
2024-06-10T22:00:00Z,Log_403,24,11.738386718716885,78.61075983571119,-0.5133336300365379,11.020347222222222,9.143587396047913,63.264515144579235,-1.3485160601205468,8.25,15.38147554741741,83.50560769054704,0.7770656900892661,14.63,10,8.775082017242696,0,1,9.161389588260725,0.1660610742351416,16,11.234760846621398,12.350652323186084,0,0,0,-0.7141460669871051
2024-06-10T22:00:00Z,Log_404,24,12.498299254851096,72.56458434000491,0.24657890609767286,11.697916666666666,9.712367437247272,58.56473640039674,-0.30708781567101084,8.76,15.931563286793311,80.36797131303884,1.1295490959029522,15.2,10,8.716334782940415,0,1,9.635595483329517,0.6402669693039336,16,12.103396562905317,14.107728694590676,0,0,0,0.15448964929681352
2024-06-10T22:00:00Z,Log_405,24,12.1442674291939,75.79396691123488,-0.10745291955952396,11.393402777777778,9.370565346761277,57.2295719844358,-0.8037689784084794,8.47,16.318760967421987,83.51895933470665,0.5367360952162983,15.5,10,8.518730449378197,0,1,9.236548218509194,0.2412197044836102,16,11.813818872231124,13.45883878843366,0,0,0,-0.1350880413773794
2024-06-10T22:00:00Z,Log_406,24,12.710015534532015,70.9823217873401,0.4582951857785922,11.889513888888889,9.987411306935222,51.16601815823606,-0.0934615091172688,8.98,17.424277103837646,79.45433737697414,2.619592584115358,16.56,10,9.159609369039444,0,1,9.869360519824014,0.8740320057984299,16,12.263254685791308,14.014267185473416,0,0,0,0.3143477721828045
2024-06-10T22:00:00Z,Log_407,24,12.414386025702974,72.46974263116401,0.16266567694955114,11.603506944444444,9.346532387273976,52.02815289539941,-0.6569008926527786,8.4,17.189288166628522,80.30121309224079,2.2350652323186093,16.32,10,8.732356755931946,0,1,9.458330154370438,0.4630016403448547,16,11.969805018310826,13.656443121995878,0,0,0,0.02089810470232223
2024-06-10T22:00:00Z,Log_408,24,12.564714412570043,73.75175876122174,0.3129940638166193,11.802541666666666,9.594872968642711,52.928435187304494,-0.21362630655375092,8.65,16.932936598764016,81.95681696803234,2.248416876478215,16.06,10,8.769741359578852,0,1,9.55810031535312,0.5627718013275356,16,12.126113829124387,13.934157320515752,0,0,0,0.17720691551588352
2024-06-10T22:00:00Z,Log_410,24,11.594615472648204,77.02945097191493,-0.657104876105219,10.82125,7.864499885557336,55.831464103150985,-2.632944228274974,6.85,15.69657434958419,83.24429694056612,1.1562523842221708,14.78,10,7.629510948348212,0,1,8.240626827903665,-0.7547016861219191,16,11.134428803947001,12.406729228656443,0,0,0,-0.8144781096615024
2024-06-10T22:00:00Z,Log_411,24,12.380267011690107,73.40859898866594,0.12854666293668338,11.591111111111111,9.194323643854432,54.42763408865492,-0.7583733882658095,8.24,16.721980621042192,81.33882658121614,1.8772411688410795,15.87,10,8.945983062485695,0,1,9.476933445232827,0.4816049312072437,16,11.886237633834337,13.389410238803691,0,0,0,-0.06266927977416614
2024-06-10T22:00:00Z,Log_412,24,13.091010263811533,69.35057337894085,0.8392899150581101,12.266416666666666,10.163653009842072,51.73632410162509,-0.09880216678110543,9.18,17.541771572442208,77.46875715266651,2.76112001220722,16.73,10,10.163653009842072,0,0,10.607823268736807,1.6124947547112232,16,12.516730086976425,13.94216830701152,0,0,0,0.5678231733679215
2024-06-10T22:00:00Z,Log_413,24,12.40618774530997,71.94371964090435,0.15446739655654618,11.581194444444444,9.079499504081788,53.3842984664683,-0.6115053025101123,8.1,16.940947585259785,80.1829556725414,2.203021286335547,16.08,10,9.03410391393912,0,1,9.447504196231021,0.45217568220543747,16,11.858499593092748,13.28793774319066,0,0,0,-0.09040732051575517
2024-06-10T22:00:00Z,Log_414,24,12.753679119723982,70.95581188593033,0.5019587709705586,11.9375,9.439993896391243,51.85458152132448,-0.31509880216678,8.51,17.298771648737315,79.39139391165027,2.5501640344853893,16.45,10,9.437323567559318,0,1,9.750252727550164,0.7549242135245802,16,12.221324959945068,13.899443045700773,0,0,0,0.27241804633656486
2024-06-10T22:00:00Z,Log_416,24,12.497668760543561,75.2714844908997,0.24594841179013827,11.768402777777778,9.38391699092088,55.356527046616314,-0.4806591897459356,8.45,16.983672846570535,84.14648661020829,2.130922407873653,16.18,10,9.29846646829938,0,1,9.624190953943184,0.6288624399176008,16,11.919783639785358,13.514915693904022,0,0,0,-0.029123273823145723
2024-06-10T22:00:00Z,Log_417,24,11.72440458024974,76.50305445351509,-0.5273157685036836,10.949444444444444,8.28641184100099,54.43335622186618,-1.9012741283283745,7.34,16.420233463035018,83.98054474708171,1.6102082856488877,15.55,10,8.28641184100099,0,1,8.761619109381755,-0.23370940464382883,16,11.048394146893518,12.604333562218663,0,0,0,-0.9005127667149857
2024-06-10T22:00:00Z,Log_418,24,12.201985474258878,76.35251731475124,-0.04973487449454517,11.471111111111112,8.994048981460288,58.1870756084535,-0.8785381857022969,8.03,16.414892805371174,84.82551308461127,1.8051422903791856,15.63,10,8.994048981460288,0,1,9.492844154523027,0.49751564049744346,16,11.6630426489662,13.282597085526817,0,0,0,-0.28586426464230286
2024-06-10T22:00:00Z,Log_420,24,12.492087031526834,73.09567645151446,0.240366682773411,11.705277777777779,9.557488364995804,57.35164415960937,-0.4646372167544044,8.55,16.428244449530787,80.1982146944381,1.265735866330969,15.62,10,9.0688181887541,0,1,9.662376656239667,0.6670481422140835,16,12.084926788484523,13.896772716868846,0,0,0,0.13601987487601974
2024-06-10T22:00:00Z,Log_421,24,12.235416507718522,76.37567076117088,-0.016303841034901012,11.508972222222223,9.488059815365837,62.38902876325628,-0.8251316090638579,8.61,15.902189669642176,84.23804074158846,0.9533073929961091,15.22,10,8.534752422369728,0,1,9.372178670430559,0.3768501564049753,16,11.790962526385393,13.565651941710534,0,0,0,-0.157944387223111
2024-06-10T22:00:00Z,Log_422,24,12.495591838118733,73.61811913481345,0.24387148936530956,11.722708333333333,9.38391699092088,56.35408560311284,-0.4432745860990295,8.38,16.719310292210267,82.35736629282063,1.7677576867322813,15.92,10,8.919279774166476,0,1,9.802824826428626,0.8074963124030425,16,11.982564183260854,13.506904707408252,0,0,0,0.03365726965235005
2024-06-10T22:00:00Z,Log_423,24,12.148794007443012,74.94133859769589,-0.10292634131041112,11.376034722222222,9.303807125963225,61.10154879072252,-0.969329365987635,8.36,15.458915083543149,82.3173113603418,0.9853513389791697,14.67,10,8.257038223849854,0,1,9.165561977060603,0.17023346303501974,16,11.696521896696423,13.45616845960174,0,0,0,-0.25238501691208093
2024-06-10T22:00:00Z,Log_424,24,11.863365525630918,77.87909238490035,-0.3883548231225049,11.138340277777777,8.844510566872664,63.7108415350576,-1.7624170290684393,7.98,15.229266803997866,84.91897459372854,0.7236591134508288,14.47,10,7.95529106584268,0,1,8.74409507642227,-0.2512334376033145,16,11.514622434576943,13.146410315098803,0,0,0,-0.434284479031561
2024-06-10T22:00:00Z,Log_425,24,11.816994523706587,78.07718415943982,-0.43472582504683643,11.092916666666667,8.748378728923477,64.6530861371786,-1.311131456473639,7.86,14.954222934309913,85.65712977798123,1.004043640802621,14.31,10,7.773708705271993,0,1,8.788656188804964,-0.2066723252206195,16,11.388471650008901,13.349355306324869,0,0,0,-0.5604352635996026
2024-06-10T22:00:00Z,Log_426,24,9.59229906835194,76.83898605918806,-2.6594212804014834,8.613763888888888,6.903181506065458,60.59037155718319,-3.8158999008163548,5.62,13.480201419089036,82.32303349355307,-0.857175555046922,12.46,10,6.435873960479135,0,1,7.275809205004959,-1.7195193090206242,16,9.115012095953816,10.331883726253146,0,0,0,-2.833894817654688
2024-06-10T22:00:00Z,Log_427,24,12.687219456524502,71.83637401134254,0.43549910777107925,11.887027777777778,9.65629053177691,51.66956588082704,-0.24567025253680974,8.72,17.117189288166628,80.24208438239108,2.392614633402003,16.24,10,9.186312657358664,0,1,9.77496995880064,0.7796414447750557,16,12.263758154039825,13.950179293507285,0,0,0,0.31485124043132195
2024-06-10T22:00:00Z,Log_428,24,12.563414481659503,71.51495172215016,0.31169413290608006,11.742583333333334,9.59754329747463,52.649958037689785,-0.3578240634775298,8.56,16.858167391470204,80.36606393530175,2.173647669184403,15.97,10,9.015411612115663,0,1,9.55170265252664,0.5563741385010559,16,12.121488040741587,13.888761730373083,0,0,0,0.1725811271330837
2024-06-10T22:00:00Z,Log_429,24,12.475853657502777,74.21865701533531,0.22413330874935333,11.716826388888888,9.5815213244831,59.29907682917525,-0.45929655909056244,8.61,16.470969710841537,82.09796292057679,1.5220874341954698,15.74,10,8.932631418326082,0,1,9.556392417537701,0.5610639035121174,16,12.113357445766892,14.13710231174182,0,0,0,0.1644505321583889
2024-06-10T22:00:00Z,Log_430,24,12.109636602154913,76.81146683705909,-0.14208374659851053,11.382152777777778,9.57885099565118,63.25688563363089,-0.6702525368123844,8.69,15.469596398870834,84.51651789120318,0.6649118791485389,14.78,10,8.657587548638134,0,1,9.437601726812645,0.442273212787061,16,11.763986641997914,13.589684901197836,0,0,0,-0.18492027161059
