hour,Log_NR,T_mean,H_mean,UHI_mean,HI_mean,T_mean_95,T_mean_5,UHI_mean_95,UHI_mean_5
10,Log_402,18.724138998632217,71.00215782472691,-0.03429776156783149,18.514590579710145,18.724138998632217,18.724138998632217,-0.03429776156783149,-0.03429776156783149
10,Log_403,17.35532273987298,75.676975754339,-1.9647810214759176,17.122078787878788,17.35532273987298,17.35532273987298,-1.9647810214759176,-1.9647810214759176
10,Log_404,17.772870490082667,67.80363640706396,-0.2709511697552444,17.375943693693692,17.772870490082667,17.772870490082667,-0.2709511697552444,-0.2709511697552444
10,Log_405,18.01364092978307,72.92044216885988,-0.744795830416981,17.775108695652175,18.01364092978307,18.01364092978307,-0.744795830416981,-0.744795830416981
10,Log_406,18.41386130101959,67.72528097194441,-0.34457545918045834,18.08155072463768,18.41386130101959,18.41386130101959,-0.34457545918045834,-0.34457545918045834
10,Log_407,17.92940705154785,69.56171997925658,-0.8290297086521975,17.59545652173913,17.92940705154785,17.92940705154785,-0.8290297086521975,-0.8290297086521975
10,Log_408,18.503918140876156,68.86116639742234,-0.254518619323893,18.213278985507245,18.503918140876156,18.503918140876156,-0.254518619323893,-0.254518619323893
10,Log_409,17.711602551131545,78.71197766875318,-1.0468342090685037,17.593688405797103,17.711602551131545,17.711602551131545,-1.0468342090685037,-1.0468342090685037
10,Log_410,16.322282705446696,76.68633836549338,-2.436154054753352,16.012644927536233,16.322282705446696,16.322282705446696,-2.436154054753352,-2.436154054753352
10,Log_411,18.129751858449353,69.42272604637637,-0.6286849017506967,17.814855072463768,18.129751858449353,18.129751858449353,-0.6286849017506967,-0.6286849017506967
10,Log_412,18.051018277101626,68.18581093408434,-0.707418483098422,17.692103260869565,18.051018277101626,18.051018277101626,-0.707418483098422,-0.707418483098422
10,Log_413,17.626929423153687,70.16267458034926,-1.1315073370463624,17.27730072463768,17.626929423153687,17.626929423153687,-1.1315073370463624,-1.1315073370463624
10,Log_414,18.370700660007984,69.15284246276191,-0.387736100192065,18.071050724637683,18.370700660007984,18.370700660007984,-0.387736100192065,-0.387736100192065
10,Log_416,18.4813974002165,69.98417650486574,-0.2770393599835473,18.21425724637681,18.4813974002165,18.4813974002165,-0.2770393599835473,-0.2770393599835473
10,Log_417,15.38265142906094,75.35527944310816,-2.186805675463806,14.944052631578947,15.38265142906094,15.38265142906094,-2.186805675463806,-2.186805675463806
10,Log_418,18.619283118988307,71.14011237495619,-0.1391536412117436,18.406141304347827,18.619283118988307,18.619283118988307,-0.1391536412117436,-0.1391536412117436
10,Log_420,18.198992227297506,69.15953970828731,-0.559444532902543,17.882173913043477,18.198992227297506,18.198992227297506,-0.559444532902543,-0.559444532902543
10,Log_421,18.71988001764739,69.80637469136417,-0.038556742552657404,18.477759057971014,18.71988001764739,18.71988001764739,-0.038556742552657404,-0.038556742552657404
10,Log_422,17.645701302711352,72.33201095387685,-1.1127354574886972,17.35432427536232,17.645701302711352,17.645701302711352,-1.1127354574886972,-1.1127354574886972
10,Log_423,17.780877266600545,71.13449735897291,-0.9775594935995041,17.471902173913044,17.780877266600545,17.780877266600545,-0.9775594935995041,-0.9775594935995041
10,Log_424,18.42683077855289,72.16868620650764,-0.3316059816471563,18.2161884057971,18.42683077855289,18.42683077855289,-0.3316059816471563,-0.3316059816471563
10,Log_425,18.200820338285883,72.2579704892728,-0.557616421914167,17.964184782608694,18.200820338285883,18.200820338285883,-0.557616421914167,-0.557616421914167
10,Log_426,17.317434441492157,67.13085654805542,-1.441002318707893,16.856213768115943,17.317434441492157,17.317434441492157,-1.441002318707893,-1.441002318707893
10,Log_427,19.091471271021238,65.5515460540501,0.33303451082118907,18.779208333333333,19.091471271021238,19.091471271021238,0.33303451082118907,0.33303451082118907
10,Log_428,18.871469554381274,66.24673202614379,0.11303279418122596,18.547851449275363,18.871469554381274,18.871469554381274,0.11303279418122596,0.11303279418122596
10,Log_429,18.606521656200968,68.51299670604158,-0.15191510399908054,18.314710144927535,18.606521656200968,18.606521656200968,-0.15191510399908054,-0.15191510399908054
10,Log_430,18.331653389659028,72.35564723408113,-0.4267833705410211,18.11684239130435,18.331653389659028,18.331653389659028,-0.4267833705410211,-0.4267833705410211
10,Log_431,18.896686262899678,67.32079923550089,0.13824950269962996,18.605865942028984,18.896686262899678,18.896686262899678,0.13824950269962996,0.13824950269962996
10,Log_432,18.255360579164655,68.58398714003543,-0.4194023408469889,17.929825925925925,18.255360579164655,18.255360579164655,-0.4194023408469889,-0.4194023408469889
10,Log_433,18.783234536695183,67.50756261451177,0.024797776495135163,18.48943115942029,18.783234536695183,18.783234536695183,0.024797776495135163,0.024797776495135163
10,Log_434,17.597351177543143,71.15101621768653,-1.1610855826569058,17.27042391304348,17.597351177543143,17.597351177543143,-1.1610855826569058,-1.1610855826569058
10,Log_435,18.22856708662149,78.06260608060965,-0.5298696735785615,18.15563043478261,18.22856708662149,18.22856708662149,-0.5298696735785615,-0.5298696735785615
10,Log_436,18.57213875371386,67.59693259105931,-0.1862980064861906,18.25345471014493,18.57213875371386,18.57213875371386,-0.1862980064861906,-0.1862980064861906
10,Log_437,18.67044023383898,67.4918205284708,-0.08799652636106657,18.362373188405797,18.67044023383898,18.67044023383898,-0.08799652636106657,-0.08799652636106657
10,Log_438,18.63161113709568,68.01099492692808,-0.12682562310437098,18.32899275362319,18.63161113709568,18.63161113709568,-0.12682562310437098,-0.12682562310437098
11,Log_401,19.977366406157568,65.7282169169478,0,19.775632246376812,19.977366406157568,19.977366406157568,0,0
11,Log_402,20.149414435034714,66.82484577883486,0.17204802887714596,20.012452898550723,20.149414435034714,20.149414435034714,0.17204802887714596,0.17204802887714596
11,Log_403,18.178213756095936,72.86461531479625,-2.214703207639333,17.954270114942528,18.178213756095936,18.178213756095936,-2.214703207639333,-2.214703207639333
11,Log_404,19.222280965874596,63.81706456536324,-0.21148377511067254,18.880772300469484,19.222280965874596,19.222280965874596,-0.21148377511067254,-0.21148377511067254
11,Log_405,19.470044079775935,68.18162783356166,-0.5073223263816325,19.275543478260868,19.470044079775935,19.470044079775935,-0.5073223263816325,-0.5073223263816325
11,Log_406,19.939272133598266,63.05084046250317,-0.03809427255930261,19.656322463768117,19.939272133598266,19.939272133598266,-0.03809427255930261,-0.03809427255930261
11,Log_407,19.407202341264707,65.09673943450949,-0.5701640648928606,19.12266123188406,19.407202341264707,19.407202341264707,-0.5701640648928606,-0.5701640648928606
11,Log_408,20.131079144565962,63.96876392523964,0.15371273840839594,19.8948115942029,20.131079144565962,20.131079144565962,0.15371273840839594,0.15371273840839594
11,Log_409,19.235534060237754,73.05995717522333,-0.7418323459198147,19.13699275362319,19.235534060237754,19.235534060237754,-0.7418323459198147,-0.7418323459198147
11,Log_410,17.976014448524573,72.06218092887637,-2.0013519576329943,17.710760869565217,17.976014448524573,17.976014448524573,-2.0013519576329943,-2.0013519576329943
11,Log_411,19.88637349994416,64.11396512871207,-0.0909929062134076,19.642228260869565,19.88637349994416,19.88637349994416,-0.0909929062134076,-0.0909929062134076
11,Log_412,19.24457883164544,64.40523794951918,-0.7327875745121257,18.909771739130434,19.24457883164544,19.24457883164544,-0.7327875745121257,-0.7327875745121257
11,Log_413,18.800666172407045,66.01280527718897,-1.176700233750524,18.460967391304347,18.800666172407045,18.800666172407045,-1.176700233750524,-1.176700233750524
11,Log_414,19.68773876775658,64.99951361867704,-0.28962763840098693,19.42855072463768,19.68773876775658,19.68773876775658,-0.28962763840098693,-0.28962763840098693
11,Log_416,19.889068500292463,65.10657659697274,-0.0882979058651036,19.65384420289855,19.889068500292463,19.889068500292463,-0.0882979058651036,-0.0882979058651036
11,Log_417,16.354884070896574,72.45186589775227,-2.6606964647301736,15.937959770114942,16.354884070896574,16.354884070896574,-2.6606964647301736,-2.6606964647301736
11,Log_418,19.292926779915145,69.30792056573377,-0.6844396262424215,19.104329710144928,19.292926779915145,19.292926779915145,-0.6844396262424215,-0.6844396262424215
